"","ns","Value","Name","n_clus","clustering","level"
"1310","5_76",0.897518583146771,"tSNE_KMEANS_40-45",34,"tSNE_KMEANS_40",45
"1311","5_76",0.99382217035811,"sc3_40-50",40,"sc3_40",50
"1312","5_76",0.988355824526768,"sc3_45-50",45,"sc3_45",50
"1313","5_76",0.82415866162564,"UMAP_KMEANS_35-50",29,"UMAP_KMEANS_35",50
"1314","5_76",0.916018755264157,"UMAP_KMEANS_45-50",38,"UMAP_KMEANS_45",50
"1315","5_76",0.897518583146771,"tSNE_KMEANS_40-50",34,"tSNE_KMEANS_40",50
"1316","5_76",0.99382217035811,"sc3_40-55",40,"sc3_40",55
"1317","5_76",0.988355824526768,"sc3_45-55",45,"sc3_45",55
"1318","5_76",0.82415866162564,"UMAP_KMEANS_35-55",29,"UMAP_KMEANS_35",55
"1319","5_76",0.916018755264157,"UMAP_KMEANS_45-55",38,"UMAP_KMEANS_45",55
"1320","5_76",0.910413823946926,"tSNE_KMEANS_40-55",32,"tSNE_KMEANS_40",55
"1321","5_76",0.99382217035811,"sc3_40-60",40,"sc3_40",60
"1322","5_76",0.988355824526768,"sc3_45-60",45,"sc3_45",60
"1323","5_76",0.834655594122362,"UMAP_KMEANS_35-60",28,"UMAP_KMEANS_35",60
"1324","5_76",0.924554343624501,"UMAP_KMEANS_45-60",37,"UMAP_KMEANS_45",60
"1325","5_76",0.910413823946926,"tSNE_KMEANS_40-60",32,"tSNE_KMEANS_40",60
"1326","5_76",0.99382217035811,"sc3_40-65",40,"sc3_40",65
"1327","5_76",0.988355824526768,"sc3_45-65",45,"sc3_45",65
"1328","5_76",0.834655594122362,"UMAP_KMEANS_35-65",28,"UMAP_KMEANS_35",65
"1329","5_76",0.924554343624501,"UMAP_KMEANS_45-65",37,"UMAP_KMEANS_45",65
"1330","5_76",0.923838426405848,"tSNE_KMEANS_40-65",30,"tSNE_KMEANS_40",65
"1331","5_76",0.99382217035811,"sc3_40-70",40,"sc3_40",70
"1332","5_76",0.988355824526768,"sc3_45-70",45,"sc3_45",70
"1333","5_76",0.844304615476106,"UMAP_KMEANS_35-70",27,"UMAP_KMEANS_35",70
"1334","5_76",0.93463043474743,"UMAP_KMEANS_45-70",36,"UMAP_KMEANS_45",70
"1335","5_76",0.923838426405848,"tSNE_KMEANS_40-70",30,"tSNE_KMEANS_40",70
"1336","5_76",0.99382217035811,"sc3_40-75",40,"sc3_40",75
"1337","5_76",0.988355824526768,"sc3_45-75",45,"sc3_45",75
"1338","5_76",0.844304615476106,"UMAP_KMEANS_35-75",27,"UMAP_KMEANS_35",75
"1339","5_76",0.93463043474743,"UMAP_KMEANS_45-75",36,"UMAP_KMEANS_45",75
"1340","5_76",0.934586724477308,"tSNE_KMEANS_40-75",28,"tSNE_KMEANS_40",75
"1341","5_76",0.99382217035811,"sc3_40-80",40,"sc3_40",80
"1342","5_76",0.988355824526768,"sc3_45-80",45,"sc3_45",80
"1343","5_76",0.854127380967983,"UMAP_KMEANS_35-80",26,"UMAP_KMEANS_35",80
"1344","5_76",0.949489661744748,"UMAP_KMEANS_45-80",34,"UMAP_KMEANS_45",80
"1345","5_76",0.934586724477308,"tSNE_KMEANS_40-80",28,"tSNE_KMEANS_40",80
"1346","5_76",0.99382217035811,"sc3_40-85",40,"sc3_40",85
"1347","5_76",0.988355824526768,"sc3_45-85",45,"sc3_45",85
"1348","5_76",0.854127380967983,"UMAP_KMEANS_35-85",26,"UMAP_KMEANS_35",85
"1349","5_76",0.955547268601936,"UMAP_KMEANS_45-85",32,"UMAP_KMEANS_45",85
"1350","5_76",0.934586724477308,"tSNE_KMEANS_40-85",28,"tSNE_KMEANS_40",85
"1351","5_76",0.99382217035811,"sc3_40-90",40,"sc3_40",90
"1352","5_76",0.988355824526768,"sc3_45-90",45,"sc3_45",90
"1353","5_76",0.854127380967983,"UMAP_KMEANS_35-90",26,"UMAP_KMEANS_35",90
"1354","5_76",0.96918640651212,"UMAP_KMEANS_45-90",29,"UMAP_KMEANS_45",90
"1355","5_76",0.934586724477308,"tSNE_KMEANS_40-90",28,"tSNE_KMEANS_40",90
"1356","5_76",0.99382217035811,"sc3_40-95",40,"sc3_40",95
"1357","5_76",0.991555377542027,"sc3_45-95",42,"sc3_45",95
"1358","5_76",0.860753102359312,"UMAP_KMEANS_35-95",25,"UMAP_KMEANS_35",95
"1359","5_76",0.96918640651212,"UMAP_KMEANS_45-95",29,"UMAP_KMEANS_45",95
"1360","5_76",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"1361","5_76",0.997591591630153,"sc3_40-100",31,"sc3_40",100
"1362","5_76",0.996427417335064,"sc3_45-100",31,"sc3_45",100
"1363","5_76",0.860753102359312,"UMAP_KMEANS_35-100",25,"UMAP_KMEANS_35",100
"1364","5_76",0.96918640651212,"UMAP_KMEANS_45-100",29,"UMAP_KMEANS_45",100
"1365","5_76",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"1366","5_110",0.988355824526768,"sc3_45-00",45,"sc3_45",0
"1367","5_110",0.770537236197811,"UMAP_KMEANS_35-00",35,"UMAP_KMEANS_35",0
"1368","5_110",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"1369","5_110",0.753605733475748,"tSNE_KMEANS_35-00",35,"tSNE_KMEANS_35",0
"1370","5_110",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"1371","5_110",0.988355824526768,"sc3_45-05",45,"sc3_45",5
"1372","5_110",0.79206284086633,"UMAP_KMEANS_35-05",33,"UMAP_KMEANS_35",5
"1373","5_110",0.672373434893105,"UMAP_KMEANS_40-05",40,"UMAP_KMEANS_40",5
"1374","5_110",0.753605733475748,"tSNE_KMEANS_35-05",35,"tSNE_KMEANS_35",5
"1375","5_110",0.810275807351065,"tSNE_KMEANS_45-05",44,"tSNE_KMEANS_45",5
"1376","5_110",0.988355824526768,"sc3_45-10",45,"sc3_45",10
"1377","5_110",0.79206284086633,"UMAP_KMEANS_35-10",33,"UMAP_KMEANS_35",10
"1378","5_110",0.684113640612953,"UMAP_KMEANS_40-10",39,"UMAP_KMEANS_40",10
"1379","5_110",0.763006913670675,"tSNE_KMEANS_35-10",34,"tSNE_KMEANS_35",10
"1380","5_110",0.810275807351065,"tSNE_KMEANS_45-10",44,"tSNE_KMEANS_45",10
"1381","5_110",0.988355824526768,"sc3_45-15",45,"sc3_45",15
"1382","5_110",0.79206284086633,"UMAP_KMEANS_35-15",33,"UMAP_KMEANS_35",15
"1383","5_110",0.705061419450017,"UMAP_KMEANS_40-15",37,"UMAP_KMEANS_40",15
"1384","5_110",0.763006913670675,"tSNE_KMEANS_35-15",34,"tSNE_KMEANS_35",15
"1385","5_110",0.810275807351065,"tSNE_KMEANS_45-15",44,"tSNE_KMEANS_45",15
"1386","5_110",0.988355824526768,"sc3_45-20",45,"sc3_45",20
"1387","5_110",0.79206284086633,"UMAP_KMEANS_35-20",33,"UMAP_KMEANS_35",20
"1388","5_110",0.713616655659429,"UMAP_KMEANS_40-20",36,"UMAP_KMEANS_40",20
"1389","5_110",0.773890549422908,"tSNE_KMEANS_35-20",33,"tSNE_KMEANS_35",20
"1390","5_110",0.822201891414198,"tSNE_KMEANS_45-20",43,"tSNE_KMEANS_45",20
"1391","5_110",0.988355824526768,"sc3_45-25",45,"sc3_45",25
"1392","5_110",0.79206284086633,"UMAP_KMEANS_35-25",33,"UMAP_KMEANS_35",25
"1393","5_110",0.721770752971192,"UMAP_KMEANS_40-25",35,"UMAP_KMEANS_40",25
"1394","5_110",0.773890549422908,"tSNE_KMEANS_35-25",33,"tSNE_KMEANS_35",25
"1395","5_110",0.839591962081613,"tSNE_KMEANS_45-25",41,"tSNE_KMEANS_45",25
"1396","5_110",0.988355824526768,"sc3_45-30",45,"sc3_45",30
"1397","5_110",0.79206284086633,"UMAP_KMEANS_35-30",33,"UMAP_KMEANS_35",30
"1398","5_110",0.729330671168695,"UMAP_KMEANS_40-30",34,"UMAP_KMEANS_40",30
"1399","5_110",0.773890549422908,"tSNE_KMEANS_35-30",33,"tSNE_KMEANS_35",30
"1400","5_110",0.848740246117896,"tSNE_KMEANS_45-30",40,"tSNE_KMEANS_45",30
"1401","5_110",0.988355824526768,"sc3_45-35",45,"sc3_45",35
"1402","5_110",0.817674510524493,"UMAP_KMEANS_35-35",30,"UMAP_KMEANS_35",35
"1403","5_110",0.729330671168695,"UMAP_KMEANS_40-35",34,"UMAP_KMEANS_40",35
"1404","5_110",0.773890549422908,"tSNE_KMEANS_35-35",33,"tSNE_KMEANS_35",35
"1405","5_110",0.848740246117896,"tSNE_KMEANS_45-35",40,"tSNE_KMEANS_45",35
"1406","5_110",0.988355824526768,"sc3_45-40",45,"sc3_45",40
"1407","5_110",0.817674510524493,"UMAP_KMEANS_35-40",30,"UMAP_KMEANS_35",40
"1408","5_110",0.729330671168695,"UMAP_KMEANS_40-40",34,"UMAP_KMEANS_40",40
"1409","5_110",0.780849880826732,"tSNE_KMEANS_35-40",32,"tSNE_KMEANS_35",40
"1410","5_110",0.856376803336597,"tSNE_KMEANS_45-40",39,"tSNE_KMEANS_45",40
"1411","5_110",0.988355824526768,"sc3_45-45",45,"sc3_45",45
"1412","5_110",0.831017885603029,"UMAP_KMEANS_35-45",28,"UMAP_KMEANS_35",45
"1413","5_110",0.729330671168695,"UMAP_KMEANS_40-45",34,"UMAP_KMEANS_40",45
"1414","5_110",0.780849880826732,"tSNE_KMEANS_35-45",32,"tSNE_KMEANS_35",45
"1415","5_110",0.861677026080087,"tSNE_KMEANS_45-45",38,"tSNE_KMEANS_45",45
"1416","5_110",0.988355824526768,"sc3_45-50",45,"sc3_45",50
"1417","5_110",0.831017885603029,"UMAP_KMEANS_35-50",28,"UMAP_KMEANS_35",50
"1418","5_110",0.729330671168695,"UMAP_KMEANS_40-50",34,"UMAP_KMEANS_40",50
"1419","5_110",0.789859881878192,"tSNE_KMEANS_35-50",30,"tSNE_KMEANS_35",50
"1420","5_110",0.870821319399939,"tSNE_KMEANS_45-50",37,"tSNE_KMEANS_45",50
"1421","5_110",0.988355824526768,"sc3_45-55",45,"sc3_45",55
"1422","5_110",0.831017885603029,"UMAP_KMEANS_35-55",28,"UMAP_KMEANS_35",55
"1423","5_110",0.729330671168695,"UMAP_KMEANS_40-55",34,"UMAP_KMEANS_40",55
"1424","5_110",0.812613791623795,"tSNE_KMEANS_35-55",27,"tSNE_KMEANS_35",55
"1425","5_110",0.870821319399939,"tSNE_KMEANS_45-55",37,"tSNE_KMEANS_45",55
"1426","5_110",0.988355824526768,"sc3_45-60",45,"sc3_45",60
"1427","5_110",0.841400157735453,"UMAP_KMEANS_35-60",27,"UMAP_KMEANS_35",60
"1428","5_110",0.729330671168695,"UMAP_KMEANS_40-60",34,"UMAP_KMEANS_40",60
"1429","5_110",0.812613791623795,"tSNE_KMEANS_35-60",27,"tSNE_KMEANS_35",60
"1430","5_110",0.884841703271499,"tSNE_KMEANS_45-60",35,"tSNE_KMEANS_45",60
"1431","5_110",0.988355824526768,"sc3_45-65",45,"sc3_45",65
"1432","5_110",0.852110856949514,"UMAP_KMEANS_35-65",26,"UMAP_KMEANS_35",65
"1433","5_110",0.736440867863314,"UMAP_KMEANS_40-65",33,"UMAP_KMEANS_40",65
"1434","5_110",0.812613791623795,"tSNE_KMEANS_35-65",27,"tSNE_KMEANS_35",65
"1435","5_110",0.891712142550816,"tSNE_KMEANS_45-65",34,"tSNE_KMEANS_45",65
"1436","5_110",0.988355824526768,"sc3_45-70",45,"sc3_45",70
"1437","5_110",0.852110856949514,"UMAP_KMEANS_35-70",26,"UMAP_KMEANS_35",70
"1438","5_110",0.748518921269023,"UMAP_KMEANS_40-70",31,"UMAP_KMEANS_40",70
"1439","5_110",0.812613791623795,"tSNE_KMEANS_35-70",27,"tSNE_KMEANS_35",70
"1440","5_110",0.895915890148146,"tSNE_KMEANS_45-70",33,"tSNE_KMEANS_45",70
"1441","5_110",0.988355824526768,"sc3_45-75",45,"sc3_45",75
"1442","5_110",0.852110856949514,"UMAP_KMEANS_35-75",26,"UMAP_KMEANS_35",75
"1443","5_110",0.757583393848167,"UMAP_KMEANS_40-75",29,"UMAP_KMEANS_40",75
"1444","5_110",0.812613791623795,"tSNE_KMEANS_35-75",27,"tSNE_KMEANS_35",75
"1445","5_110",0.90327522374732,"tSNE_KMEANS_45-75",32,"tSNE_KMEANS_45",75
"1446","5_110",0.988355824526768,"sc3_45-80",45,"sc3_45",80
"1447","5_110",0.860753102359312,"UMAP_KMEANS_35-80",25,"UMAP_KMEANS_35",80
"1448","5_110",0.769409709528667,"UMAP_KMEANS_40-80",27,"UMAP_KMEANS_40",80
"1449","5_110",0.812613791623795,"tSNE_KMEANS_35-80",27,"tSNE_KMEANS_35",80
"1450","5_110",0.90327522374732,"tSNE_KMEANS_45-80",32,"tSNE_KMEANS_45",80
"1451","5_110",0.988355824526768,"sc3_45-85",45,"sc3_45",85
"1452","5_110",0.860753102359312,"UMAP_KMEANS_35-85",25,"UMAP_KMEANS_35",85
"1453","5_110",0.769409709528667,"UMAP_KMEANS_40-85",27,"UMAP_KMEANS_40",85
"1454","5_110",0.82843520304674,"tSNE_KMEANS_35-85",24,"tSNE_KMEANS_35",85
"1455","5_110",0.90327522374732,"tSNE_KMEANS_45-85",32,"tSNE_KMEANS_45",85
"1456","5_110",0.988355824526768,"sc3_45-90",45,"sc3_45",90
"1457","5_110",0.860753102359312,"UMAP_KMEANS_35-90",25,"UMAP_KMEANS_35",90
"1458","5_110",0.781112807535798,"UMAP_KMEANS_40-90",24,"UMAP_KMEANS_40",90
"1459","5_110",0.82843520304674,"tSNE_KMEANS_35-90",24,"tSNE_KMEANS_35",90
"1460","5_110",0.90327522374732,"tSNE_KMEANS_45-90",32,"tSNE_KMEANS_45",90
"1461","5_110",0.988355824526768,"sc3_45-95",45,"sc3_45",95
"1462","5_110",0.860753102359312,"UMAP_KMEANS_35-95",25,"UMAP_KMEANS_35",95
"1463","5_110",0.781112807535798,"UMAP_KMEANS_40-95",24,"UMAP_KMEANS_40",95
"1464","5_110",0.82843520304674,"tSNE_KMEANS_35-95",24,"tSNE_KMEANS_35",95
"1465","5_110",0.919385436764821,"tSNE_KMEANS_45-95",28,"tSNE_KMEANS_45",95
"1466","5_110",0.996427417335064,"sc3_45-100",31,"sc3_45",100
"1467","5_110",0.860753102359312,"UMAP_KMEANS_35-100",25,"UMAP_KMEANS_35",100
"1468","5_110",0.781112807535798,"UMAP_KMEANS_40-100",24,"UMAP_KMEANS_40",100
"1469","5_110",0.82843520304674,"tSNE_KMEANS_35-100",24,"tSNE_KMEANS_35",100
"1470","5_110",0.919385436764821,"tSNE_KMEANS_45-100",28,"tSNE_KMEANS_45",100
"1471","6_10",0.998061322591547,"sc3_35-00",35,"sc3_35",0
"1472","6_10",0.99382217035811,"sc3_40-00",40,"sc3_40",0
"1473","6_10",0.988355824526768,"sc3_45-00",45,"sc3_45",0
"1474","6_10",0.770537236197811,"UMAP_KMEANS_35-00",35,"UMAP_KMEANS_35",0
"1475","6_10",0.844032371265819,"tSNE_KMEANS_40-00",40,"tSNE_KMEANS_40",0
"1476","6_10",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"1477","6_10",0.998061322591547,"sc3_35-05",35,"sc3_35",5
"1478","6_10",0.99382217035811,"sc3_40-05",40,"sc3_40",5
"1479","6_10",0.988355824526768,"sc3_45-05",45,"sc3_45",5
"1480","6_10",0.781952027504387,"UMAP_KMEANS_35-05",34,"UMAP_KMEANS_35",5
"1481","6_10",0.844032371265819,"tSNE_KMEANS_40-05",40,"tSNE_KMEANS_40",5
"1482","6_10",0.810275807351065,"tSNE_KMEANS_45-05",44,"tSNE_KMEANS_45",5
"1483","6_10",0.998061322591547,"sc3_35-10",35,"sc3_35",10
"1484","6_10",0.99382217035811,"sc3_40-10",40,"sc3_40",10
"1485","6_10",0.988355824526768,"sc3_45-10",45,"sc3_45",10
"1486","6_10",0.793718151534228,"UMAP_KMEANS_35-10",33,"UMAP_KMEANS_35",10
"1487","6_10",0.856248218720541,"tSNE_KMEANS_40-10",39,"tSNE_KMEANS_40",10
"1488","6_10",0.810275807351065,"tSNE_KMEANS_45-10",44,"tSNE_KMEANS_45",10
"1489","6_10",0.998061322591547,"sc3_35-15",35,"sc3_35",15
"1490","6_10",0.99382217035811,"sc3_40-15",40,"sc3_40",15
"1491","6_10",0.988355824526768,"sc3_45-15",45,"sc3_45",15
"1492","6_10",0.813813599015795,"UMAP_KMEANS_35-15",31,"UMAP_KMEANS_35",15
"1493","6_10",0.856248218720541,"tSNE_KMEANS_40-15",39,"tSNE_KMEANS_40",15
"1494","6_10",0.810275807351065,"tSNE_KMEANS_45-15",44,"tSNE_KMEANS_45",15
"1495","6_10",0.998061322591547,"sc3_35-20",35,"sc3_35",20
"1496","6_10",0.99382217035811,"sc3_40-20",40,"sc3_40",20
"1497","6_10",0.988355824526768,"sc3_45-20",45,"sc3_45",20
"1498","6_10",0.813813599015795,"UMAP_KMEANS_35-20",31,"UMAP_KMEANS_35",20
"1499","6_10",0.86654308946937,"tSNE_KMEANS_40-20",38,"tSNE_KMEANS_40",20
"1500","6_10",0.810275807351065,"tSNE_KMEANS_45-20",44,"tSNE_KMEANS_45",20
"1501","6_10",0.998061322591547,"sc3_35-25",35,"sc3_35",25
"1502","6_10",0.99382217035811,"sc3_40-25",40,"sc3_40",25
"1503","6_10",0.988355824526768,"sc3_45-25",45,"sc3_45",25
"1504","6_10",0.833170550717039,"UMAP_KMEANS_35-25",29,"UMAP_KMEANS_35",25
"1505","6_10",0.86654308946937,"tSNE_KMEANS_40-25",38,"tSNE_KMEANS_40",25
"1506","6_10",0.810275807351065,"tSNE_KMEANS_45-25",44,"tSNE_KMEANS_45",25
"1507","6_10",0.998061322591547,"sc3_35-30",35,"sc3_35",30
"1508","6_10",0.99382217035811,"sc3_40-30",40,"sc3_40",30
"1509","6_10",0.988355824526768,"sc3_45-30",45,"sc3_45",30
"1510","6_10",0.833170550717039,"UMAP_KMEANS_35-30",29,"UMAP_KMEANS_35",30
"1511","6_10",0.86654308946937,"tSNE_KMEANS_40-30",38,"tSNE_KMEANS_40",30
"1512","6_10",0.83117558069956,"tSNE_KMEANS_45-30",42,"tSNE_KMEANS_45",30
"1513","6_10",0.998061322591547,"sc3_35-35",35,"sc3_35",35
"1514","6_10",0.99382217035811,"sc3_40-35",40,"sc3_40",35
"1515","6_10",0.988355824526768,"sc3_45-35",45,"sc3_45",35
"1516","6_10",0.833170550717039,"UMAP_KMEANS_35-35",29,"UMAP_KMEANS_35",35
"1517","6_10",0.874689704403271,"tSNE_KMEANS_40-35",37,"tSNE_KMEANS_40",35
"1518","6_10",0.839591962081613,"tSNE_KMEANS_45-35",41,"tSNE_KMEANS_45",35
"1519","6_10",0.998061322591547,"sc3_35-40",35,"sc3_35",40
"1520","6_10",0.99382217035811,"sc3_40-40",40,"sc3_40",40
"1521","6_10",0.988355824526768,"sc3_45-40",45,"sc3_45",40
"1522","6_10",0.841279158697616,"UMAP_KMEANS_35-40",28,"UMAP_KMEANS_35",40
"1523","6_10",0.874689704403271,"tSNE_KMEANS_40-40",37,"tSNE_KMEANS_40",40
"1524","6_10",0.847342864676509,"tSNE_KMEANS_45-40",40,"tSNE_KMEANS_45",40
"1525","6_10",0.998061322591547,"sc3_35-45",35,"sc3_35",45
"1526","6_10",0.99382217035811,"sc3_40-45",40,"sc3_40",45
"1527","6_10",0.988355824526768,"sc3_45-45",45,"sc3_45",45
"1528","6_10",0.854189744220022,"UMAP_KMEANS_35-45",26,"UMAP_KMEANS_35",45
"1529","6_10",0.874689704403271,"tSNE_KMEANS_40-45",37,"tSNE_KMEANS_40",45
"1530","6_10",0.847342864676509,"tSNE_KMEANS_45-45",40,"tSNE_KMEANS_45",45
"1531","6_10",0.998061322591547,"sc3_35-50",35,"sc3_35",50
"1532","6_10",0.99382217035811,"sc3_40-50",40,"sc3_40",50
"1533","6_10",0.988355824526768,"sc3_45-50",45,"sc3_45",50
"1534","6_10",0.860753102359312,"UMAP_KMEANS_35-50",25,"UMAP_KMEANS_35",50
"1535","6_10",0.874689704403271,"tSNE_KMEANS_40-50",37,"tSNE_KMEANS_40",50
"1536","6_10",0.85727425446139,"tSNE_KMEANS_45-50",39,"tSNE_KMEANS_45",50
"1537","6_10",0.998061322591547,"sc3_35-55",35,"sc3_35",55
"1538","6_10",0.99382217035811,"sc3_40-55",40,"sc3_40",55
"1539","6_10",0.988355824526768,"sc3_45-55",45,"sc3_45",55
"1540","6_10",0.860753102359312,"UMAP_KMEANS_35-55",25,"UMAP_KMEANS_35",55
"1541","6_10",0.874689704403271,"tSNE_KMEANS_40-55",37,"tSNE_KMEANS_40",55
"1542","6_10",0.871697566352619,"tSNE_KMEANS_45-55",37,"tSNE_KMEANS_45",55
"1543","6_10",0.998061322591547,"sc3_35-60",35,"sc3_35",60
"1544","6_10",0.99382217035811,"sc3_40-60",40,"sc3_40",60
"1545","6_10",0.988355824526768,"sc3_45-60",45,"sc3_45",60
"1546","6_10",0.860753102359312,"UMAP_KMEANS_35-60",25,"UMAP_KMEANS_35",60
"1547","6_10",0.888948125830484,"tSNE_KMEANS_40-60",35,"tSNE_KMEANS_40",60
"1548","6_10",0.880376857532789,"tSNE_KMEANS_45-60",36,"tSNE_KMEANS_45",60
"1549","6_10",0.998061322591547,"sc3_35-65",35,"sc3_35",65
"1550","6_10",0.99382217035811,"sc3_40-65",40,"sc3_40",65
"1551","6_10",0.988355824526768,"sc3_45-65",45,"sc3_45",65
"1552","6_10",0.860753102359312,"UMAP_KMEANS_35-65",25,"UMAP_KMEANS_35",65
"1553","6_10",0.902031303877709,"tSNE_KMEANS_40-65",33,"tSNE_KMEANS_40",65
"1554","6_10",0.880376857532789,"tSNE_KMEANS_45-65",36,"tSNE_KMEANS_45",65
"1555","6_10",0.998061322591547,"sc3_35-70",35,"sc3_35",70
"1556","6_10",0.99382217035811,"sc3_40-70",40,"sc3_40",70
"1557","6_10",0.988355824526768,"sc3_45-70",45,"sc3_45",70
"1558","6_10",0.860753102359312,"UMAP_KMEANS_35-70",25,"UMAP_KMEANS_35",70
"1559","6_10",0.913190006190519,"tSNE_KMEANS_40-70",31,"tSNE_KMEANS_40",70
"1560","6_10",0.880376857532789,"tSNE_KMEANS_45-70",36,"tSNE_KMEANS_45",70
"1561","6_10",0.998061322591547,"sc3_35-75",35,"sc3_35",75
"1562","6_10",0.99382217035811,"sc3_40-75",40,"sc3_40",75
"1563","6_10",0.988355824526768,"sc3_45-75",45,"sc3_45",75
"1564","6_10",0.860753102359312,"UMAP_KMEANS_35-75",25,"UMAP_KMEANS_35",75
"1565","6_10",0.921531565945747,"tSNE_KMEANS_40-75",30,"tSNE_KMEANS_40",75
"1566","6_10",0.884841703271499,"tSNE_KMEANS_45-75",35,"tSNE_KMEANS_45",75
"1567","6_10",0.998061322591547,"sc3_35-80",35,"sc3_35",80
"1568","6_10",0.99382217035811,"sc3_40-80",40,"sc3_40",80
"1569","6_10",0.988355824526768,"sc3_45-80",45,"sc3_45",80
"1570","6_10",0.860753102359312,"UMAP_KMEANS_35-80",25,"UMAP_KMEANS_35",80
"1571","6_10",0.921531565945747,"tSNE_KMEANS_40-80",30,"tSNE_KMEANS_40",80
"1572","6_10",0.90327522374732,"tSNE_KMEANS_45-80",32,"tSNE_KMEANS_45",80
"1573","6_10",0.998061322591547,"sc3_35-85",35,"sc3_35",85
"1574","6_10",0.99382217035811,"sc3_40-85",40,"sc3_40",85
"1575","6_10",0.988355824526768,"sc3_45-85",45,"sc3_45",85
"1576","6_10",0.860753102359312,"UMAP_KMEANS_35-85",25,"UMAP_KMEANS_35",85
"1577","6_10",0.934586724477308,"tSNE_KMEANS_40-85",28,"tSNE_KMEANS_40",85
"1578","6_10",0.90327522374732,"tSNE_KMEANS_45-85",32,"tSNE_KMEANS_45",85
"1579","6_10",0.998061322591547,"sc3_35-90",35,"sc3_35",90
"1580","6_10",0.99382217035811,"sc3_40-90",40,"sc3_40",90
"1581","6_10",0.988355824526768,"sc3_45-90",45,"sc3_45",90
"1582","6_10",0.860753102359312,"UMAP_KMEANS_35-90",25,"UMAP_KMEANS_35",90
"1583","6_10",0.934586724477308,"tSNE_KMEANS_40-90",28,"tSNE_KMEANS_40",90
"1584","6_10",0.914085119740763,"tSNE_KMEANS_45-90",29,"tSNE_KMEANS_45",90
"1585","6_10",0.998061322591547,"sc3_35-95",35,"sc3_35",95
"1586","6_10",0.99382217035811,"sc3_40-95",40,"sc3_40",95
"1587","6_10",0.992411170038147,"sc3_45-95",41,"sc3_45",95
"1588","6_10",0.860753102359312,"UMAP_KMEANS_35-95",25,"UMAP_KMEANS_35",95
"1589","6_10",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"1590","6_10",0.919385436764821,"tSNE_KMEANS_45-95",28,"tSNE_KMEANS_45",95
"1591","6_10",0.999378425615522,"sc3_35-100",31,"sc3_35",100
"1592","6_10",0.997591591630153,"sc3_40-100",31,"sc3_40",100
"1593","6_10",0.996427417335064,"sc3_45-100",31,"sc3_45",100
"1594","6_10",0.860753102359312,"UMAP_KMEANS_35-100",25,"UMAP_KMEANS_35",100
"1595","6_10",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"1596","6_10",0.919385436764821,"tSNE_KMEANS_45-100",28,"tSNE_KMEANS_45",100
"1597","6_79",0.988355824526768,"sc3_45-00",45,"sc3_45",0
"1598","6_79",0.770537236197811,"UMAP_KMEANS_35-00",35,"UMAP_KMEANS_35",0
"1599","6_79",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"1600","6_79",0.854850538127996,"UMAP_KMEANS_45-00",45,"UMAP_KMEANS_45",0
"1601","6_79",0.753605733475748,"tSNE_KMEANS_35-00",35,"tSNE_KMEANS_35",0
"1602","6_79",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"1603","6_79",0.988355824526768,"sc3_45-05",45,"sc3_45",5
"1604","6_79",0.770537236197811,"UMAP_KMEANS_35-05",35,"UMAP_KMEANS_35",5
"1605","6_79",0.695083988763058,"UMAP_KMEANS_40-05",38,"UMAP_KMEANS_40",5
"1606","6_79",0.854850538127996,"UMAP_KMEANS_45-05",45,"UMAP_KMEANS_45",5
"1607","6_79",0.753605733475748,"tSNE_KMEANS_35-05",35,"tSNE_KMEANS_35",5
"1608","6_79",0.810275807351065,"tSNE_KMEANS_45-05",44,"tSNE_KMEANS_45",5
"1609","6_79",0.988355824526768,"sc3_45-10",45,"sc3_45",10
"1610","6_79",0.770537236197811,"UMAP_KMEANS_35-10",35,"UMAP_KMEANS_35",10
"1611","6_79",0.695083988763058,"UMAP_KMEANS_40-10",38,"UMAP_KMEANS_40",10
"1612","6_79",0.86518781308812,"UMAP_KMEANS_45-10",44,"UMAP_KMEANS_45",10
"1613","6_79",0.773890549422908,"tSNE_KMEANS_35-10",33,"tSNE_KMEANS_35",10
"1614","6_79",0.810275807351065,"tSNE_KMEANS_45-10",44,"tSNE_KMEANS_45",10
"1615","6_79",0.988355824526768,"sc3_45-15",45,"sc3_45",15
"1616","6_79",0.770537236197811,"UMAP_KMEANS_35-15",35,"UMAP_KMEANS_35",15
"1617","6_79",0.705061419450017,"UMAP_KMEANS_40-15",37,"UMAP_KMEANS_40",15
"1618","6_79",0.874595896122859,"UMAP_KMEANS_45-15",43,"UMAP_KMEANS_45",15
"1619","6_79",0.773890549422908,"tSNE_KMEANS_35-15",33,"tSNE_KMEANS_35",15
