cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4591,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4592,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4593,22,24,14,22,24,14,22,24,14,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell4594,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell4595,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell4596,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell4597,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,21,5,6,21,5,6,21,5,6,21
Cell4598,33,35,12,33,35,12,33,35,12,33,35,12,33,35,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell4599,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5
Cell46,8,2,40,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell4600,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell4601,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell4602,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,14,30,11
Cell4603,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell4604,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell4605,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,10,7
Cell4606,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell4607,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,19,7,3,10,7
Cell4608,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9
Cell4609,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,39,22,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell461,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4610,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4611,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4612,13,22,39,13,22,39,13,22,39,13,22,39,13,22,39,13,22,39,13,22,39,13,22,39,13,22,39,13,22,39,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell4613,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell4614,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell4615,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell4616,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4617,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4618,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell4619,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell462,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell4620,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4621,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell4622,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell4623,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell4624,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20
Cell4625,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell4626,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,6,21,5,6,21,5,6,21,5,6,21
Cell4627,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell4628,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,9,17,1,9
Cell4629,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell463,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell4630,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell4631,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell4632,22,24,14,22,24,14,22,24,14,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell4633,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell4634,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4635,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell4636,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell4637,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20
Cell4638,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell4639,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell464,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell4640,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell4641,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell4642,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20
Cell4643,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell4644,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell4645,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4646,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4647,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4648,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,25,18,19
Cell4649,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell465,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell4650,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4651,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell4652,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,7,3,10,7
Cell4653,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,9,17,1,9,17,1,9
Cell4654,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell4655,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell4656,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell4657,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,38,38,3,19,7,3,10,7
Cell4658,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,9,17,1,9,17,1,9
Cell4659,33,35,12,33,35,12,33,35,12,33,35,12,33,35,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell466,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell4660,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell4661,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell4662,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell4663,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4664,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell4665,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell4666,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell4667,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell4668,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5
Cell4669,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell467,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,25,18,19
Cell4670,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell4671,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27,40,5,27
Cell4672,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20
Cell4673,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell4674,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,7,3,10,7
Cell4675,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell4676,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell4677,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell4678,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell4679,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell468,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell4680,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell4681,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell4682,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,9,17,1,9,17,1,9
