cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell609,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell61,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell610,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell611,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30
Cell612,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell613,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35
Cell614,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell615,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell616,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell617,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell618,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23
Cell619,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell62,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell620,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell621,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell622,6,20,32,6,20,32,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12
Cell623,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell624,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell625,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell626,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell627,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,10,23,1
Cell628,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell629,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell63,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell630,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell631,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37
Cell632,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell633,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35
Cell634,8,37,31,8,37,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell635,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2
Cell636,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell637,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell638,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell639,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30
Cell64,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5
Cell640,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell641,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell642,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,14,10,22,14,10,22,14,10,22,14,4,22,14,4,22,14,4
Cell643,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell644,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell645,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell646,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell647,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell648,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell649,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell65,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell650,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell651,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell652,12,25,36,12,25,36,12,25,36,12,19,36,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18
Cell653,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2
Cell654,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell655,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell656,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell657,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23
Cell658,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell659,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell66,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell660,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell661,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2
Cell662,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell663,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7
Cell664,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell665,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell666,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2
Cell667,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell668,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell669,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell67,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35
Cell670,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35
Cell671,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27
Cell672,1,32,25,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell673,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30
Cell674,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell675,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell676,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30,15,12,30
Cell677,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell678,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell679,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell68,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell680,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37,40,18,37
Cell681,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell682,6,20,32,6,20,32,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12
Cell683,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39
Cell684,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,4,22,14,4,22,14,4
Cell685,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27
Cell686,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell687,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell688,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,11,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell689,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell69,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell690,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell691,12,25,36,12,25,36,12,25,36,12,19,36,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18
Cell692,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37
Cell693,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell694,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,33,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,11,23,1,10,23,1
Cell695,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell696,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5
Cell697,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,38,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5,16,16,5
Cell698,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell699,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell7,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,27,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37,33,18,37
