cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4159,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell416,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9
Cell4160,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell4161,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell4162,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell4163,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,10,35,39,10,35,39,10,35,39,10,27,39,4,27,39,4
Cell4164,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell4165,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell4166,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1
Cell4167,19,33,16,19,33,16,19,33,16,19,33,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell4168,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36
Cell4169,27,39,14,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell417,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6
Cell4170,24,35,29,24,35,29,24,35,29,24,35,29,24,35,29,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7
Cell4171,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6
Cell4172,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell4173,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40
Cell4174,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39
Cell4175,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,5,18,23,5,18,23
Cell4176,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6
Cell4177,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell4178,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell4179,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell418,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell4180,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell4181,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18
Cell4182,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell4183,25,21,26,25,21,26,25,21,26,25,21,26,25,21,26,25,21,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26
Cell4184,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,5,18,23,5,18,23
Cell4185,11,28,30,11,28,30,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell4186,11,28,30,11,28,30,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell4187,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,5,18,23,5,18,23
Cell4188,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell4189,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell419,23,31,22,23,31,22,23,31,22,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3
Cell4190,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7,24,35,7
Cell4191,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36
Cell4192,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell4193,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell4194,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell4195,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9
Cell4196,27,39,14,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell4197,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell4198,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6
Cell4199,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell42,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,31,35,39,13,35,39,10,35,39,10,35,39,10,35,39,10,27,39,4,27,39,4
Cell420,19,33,16,19,33,16,19,33,16,19,33,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell4200,27,39,14,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell4201,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36
Cell4202,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28
Cell4203,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6
Cell4204,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell4205,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39
Cell4206,11,28,30,11,28,30,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell4207,23,31,22,23,31,22,23,31,22,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3
Cell4208,19,33,16,19,33,16,19,33,16,19,33,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell4209,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28
Cell421,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell4210,15,38,21,15,38,21,15,38,21,15,38,21,15,38,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell4211,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40
Cell4212,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell4213,27,39,14,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell4214,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1
Cell4215,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell4216,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28
Cell4217,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell4218,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell4219,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26
Cell422,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell4220,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell4221,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell4222,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell4223,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell4224,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell4225,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,10,35,39,10,35,39,10,35,39,10,27,39,4,27,39,4
Cell4226,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell4227,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell4228,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,20,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28
Cell4229,25,21,26,25,21,26,25,21,26,25,21,26,25,21,26,25,21,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26
Cell423,27,39,14,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell4230,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell4231,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell4232,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6
Cell4233,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell4234,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40
Cell4235,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell4236,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,31,38,39,13,38,39,10,38,39,10,38,39,10,35,39,10,27,39,4,27,39,4
Cell4237,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,1,28,3,1,28,3,1,28,3,1
Cell4238,28,10,19,28,10,19,28,10,19,28,10,19,28,10,19,28,10,19,28,10,19,28,10,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,19,28,3,1,28,3,1,28,3,1,28,3,1
Cell4239,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell424,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell4240,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell4241,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell4242,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell4243,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell4244,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6
Cell4245,25,21,26,25,21,26,25,21,26,25,21,26,25,21,26,25,21,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26
Cell4246,23,31,22,23,31,22,23,31,22,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3
Cell4247,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell4248,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,5,18,23,5,18,23
Cell4249,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
