cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4150,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell4152,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell4153,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell4154,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29,5,8,29
Cell4155,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell4156,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37,16,36,37
Cell4157,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28,5,31,28
Cell4158,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell4159,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell416,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,13
Cell4160,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell4161,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell4162,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell4163,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell4164,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell4165,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35
Cell4166,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell4167,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14
Cell4168,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell4169,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32,25,31,32
Cell417,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3
Cell4170,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12,5,28,12
Cell4171,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell4172,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40
Cell4173,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell4174,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell4175,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell4176,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell4177,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell4178,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell4179,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell418,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22
Cell4180,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2,29,40,2
Cell4181,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell4182,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,35,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell4183,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,31,14,31,15,14,31,15,14,31,15
Cell4184,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35
Cell4185,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18
Cell4186,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33
Cell4187,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27,19,22,27
Cell4188,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell4189,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27,29,22,27
Cell419,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell4190,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell4191,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell4192,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell4193,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell4194,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell4195,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell4196,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12,21,11,12
Cell4197,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40
Cell4198,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell4199,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell42,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell420,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17,38,15,17
Cell4200,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell4201,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell4202,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28
Cell4203,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell4204,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell4205,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40,13,8,40
Cell4206,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30,9,33,30
Cell4207,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell4208,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell4209,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34
Cell421,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell4210,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28,29,8,28
Cell4211,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell4212,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18
Cell4213,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20,10,19,20
Cell4214,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell4215,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3,18,19,3
Cell4216,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10,19,31,10
Cell4217,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell4218,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,34,23,29,33,23,29
Cell4219,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell422,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell4220,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28,15,11,28
Cell4221,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12,17,28,12
Cell4222,35,3,23,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4,35,3,4
Cell4223,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell4224,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14
Cell4225,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40,21,22,40
Cell4226,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,31,5,40,15,5,40,15,5,40,15
Cell4227,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell4228,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,40,40,26,39,40,26
Cell4229,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell423,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20
Cell4230,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18,5,13,18
Cell4231,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell4232,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27,18,8,27
Cell4233,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5,13,4,5
Cell4234,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell4235,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell4236,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell4237,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22,29,1,22
Cell4238,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell4239,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3
Cell424,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell4240,1,38,11,1,38,11,1,38,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell4241,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
