cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4198,34,11,36,34,11,36,34,11,36,34,11,36,34,11,36,34,11,36,34,11,36,34,11,36,34,11,36,34,11,36,33,11,36,33,11,36,33,11,36,33,11,36,33,11,36,33,11,36,31,11,36,31,11,36,31,11,36,31,11,36,31,11,36
Cell4199,39,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,33,36,2,31,36,2,31,36,2,31,36,2,31,36,2,31,36,2
Cell42,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26,20,15,26
Cell420,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,33,10,36,31,10,36,31,10,36,31,10,36,31,10,36,31,10,36
Cell4200,39,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,33,33,8,31,33,8,31,33,8,31,33,8,31,33,8,31,33,8
Cell4201,39,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,31,23,21,31,23,21,31,23,21,31,23,21,31,23,21
Cell4202,39,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,33,21,18,31,21,18,31,21,18,31,21,18,31,21,18,31,21,18
Cell4203,39,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,33,4,36,31,4,36,31,4,36,31,4,36,31,4,36,31,4,36
Cell4204,39,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,33,26,5,31,26,5,31,26,5,31,26,5,31,26,5,31,26,5
Cell4205,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9,4,39,9
Cell4206,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23,28,15,23
Cell4207,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36,18,2,36
Cell4208,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4,15,33,4
Cell4209,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1,37,4,1
Cell421,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,33,2,33,31,2,33,31,2,33,31,2,33,31,2,33,31,2,33
Cell4210,39,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,33,25,31,31,25,31,31,25,31,31,25,31,31,25,31,31,25,31
Cell4211,34,13,40,34,13,40,34,13,40,34,13,40,34,13,40,34,13,40,34,13,40,34,13,40,34,13,40,34,13,40,33,13,40,33,13,40,33,13,40,33,13,40,33,13,40,33,13,40,31,13,40,31,13,40,31,13,40,31,13,40,31,13,40
Cell4212,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,31,29,7,31,29,7,31,29,7,31,29,7,31,29,7
Cell4213,39,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,33,37,16,31,37,16,31,37,16,31,37,16,31,37,16,31,37,16
Cell4214,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3,31,12,3
Cell4215,39,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,33,20,34,31,20,34,31,20,34,31,20,34,31,20,34,31,20,34
Cell4216,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23,24,32,23
Cell4217,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12,37,26,12
Cell4218,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,38,21,12,31,21,12
Cell4219,39,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,31,23,18,31,23,18,31,23,18,31,23,18,31,23,18
Cell422,39,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,33,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5
Cell4220,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,33,39,21,31,39,21,31,39,21,31,39,21,31,39,21,31,39,21
Cell4221,39,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,33,34,36,31,34,36,31,34,36,31,34,36,31,34,36,31,34,36
Cell4222,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,33,38,3,31,38,3,31,38,3,31,38,3,31,38,3,31,38,3
Cell4223,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36
Cell4224,39,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,33,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Cell4225,39,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,33,36,37,31,36,37,31,36,37,31,36,37,31,36,37,31,36,37
Cell4226,39,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,33,40,36,31,40,36,31,40,36,31,40,36,31,40,36,31,40,36
Cell4227,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12,40,7,12
Cell4228,39,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,33,12,9,31,12,9,31,12,9,31,12,9,31,12,9,31,12,9
Cell4229,39,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,33,23,7,31,23,7,31,23,7,31,23,7,31,23,7,31,23,7
Cell423,39,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,33,17,7,31,17,7,31,17,7,31,17,7,31,17,7,31,17,7
Cell4230,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9,13,33,9
Cell4231,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4,23,24,4
Cell4232,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3,31,22,3
Cell4233,39,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,33,13,39,31,13,39,31,13,39,31,13,39,31,13,39,31,13,39
Cell4234,39,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,33,32,13,31,32,13,31,32,13,31,32,13,31,32,13,31,32,13
Cell4235,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11,37,36,11
Cell4236,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35,4,17,35
Cell4237,39,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,33,31,8,31,31,8,31,31,8,31,31,8,31,31,8,31,31,8
Cell4238,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21,18,17,21
Cell4239,34,31,39,34,31,39,34,31,39,34,31,39,34,31,39,34,31,39,34,31,39,34,31,39,34,31,39,34,31,39,33,31,39,33,31,39,33,31,39,33,31,39,33,31,39,33,31,39,31,31,39,31,31,39,31,31,39,31,31,39,31,31,39
Cell424,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13,28,37,13
Cell4240,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10,31,20,10
Cell4241,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9,37,20,9
Cell4242,39,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,33,18,16,31,18,16,31,18,16,31,18,16,31,18,16,31,18,16
Cell4243,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,33,29,5,33,29,5,33,29,5,33,29,5,33,29,5,33,29,5,31,29,5,31,29,5,31,29,5,31,29,5,31,29,5
Cell4244,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,33,9,2,31,9,2,31,9,2,31,9,2,31,9,2,31,9,2
Cell4245,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,33,24,32,31,24,32,31,24,32,31,24,32,31,24,32,31,24,32
Cell4246,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,33,11,7,31,11,7,31,11,7,31,11,7,31,11,7,31,11,7
Cell4247,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,31,30,33,31,30,33,31,30,33,31,30,33,31,30,33
Cell4248,34,5,34,34,5,34,34,5,34,34,5,34,34,5,34,34,5,34,34,5,34,34,5,34,34,5,34,34,5,34,33,5,34,33,5,34,33,5,34,33,5,34,33,5,34,33,5,34,31,5,34,31,5,34,31,5,34,31,5,34,31,5,34
Cell4249,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5,27,3,5
Cell425,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23,9,1,23
Cell4250,39,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,33,21,1,31,21,1,31,21,1,31,21,1,31,21,1,31,21,1
Cell4251,34,30,13,34,30,13,34,30,13,34,30,13,34,30,13,34,30,13,34,30,13,34,30,13,34,30,13,34,30,13,33,30,13,33,30,13,33,30,13,33,30,13,33,30,13,33,30,13,31,30,13,31,30,13,31,30,13,31,30,13,31,30,13
Cell4252,39,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,33,14,5,31,14,5,31,14,5,31,14,5,31,14,5,31,14,5
Cell4253,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,31,20,37,31,20,37,31,20,37,31,20,37,31,20,37
Cell4254,39,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,33,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22
Cell4255,39,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,33,23,21,31,23,21,31,23,21,31,23,21,31,23,21,31,23,21
Cell4256,39,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,33,28,38,31,28,38,31,28,38,31,28,38,31,28,38,31,28,38
Cell4257,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5,31,38,5
Cell4258,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36,7,13,36
Cell4259,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40,16,2,40
Cell426,39,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,33,35,17,31,35,17,31,35,17,31,35,17,31,35,17,31,35,17
Cell4260,39,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,33,9,27,31,9,27,31,9,27,31,9,27,31,9,27,31,9,27
Cell4261,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8,12,21,8
Cell4262,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,33,2,26,31,2,26,31,2,26,31,2,26,31,2,26,31,2,26
Cell4263,39,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30
Cell4264,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,33,30,33,31,30,33,31,30,33,31,30,33,31,30,33,31,30,33
Cell4265,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,33,13,3,31,13,3,31,13,3,31,13,3,31,13,3,31,13,3
Cell4266,34,11,23,34,11,23,34,11,23,34,11,23,34,11,23,34,11,23,34,11,23,34,11,23,34,11,23,34,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,31,11,23,31,11,23,31,11,23,31,11,23,31,11,23
Cell4267,34,23,14,34,23,14,34,23,14,34,23,14,34,23,14,34,23,14,34,23,14,34,23,14,34,23,14,34,23,14,33,23,14,33,23,14,33,23,14,33,23,14,33,23,14,33,23,14,31,23,14,31,23,14,31,23,14,31,23,14,31,23,14
Cell4268,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32,16,19,32
Cell4269,34,30,10,34,30,10,34,30,10,34,30,10,34,30,10,34,30,10,34,30,10,34,30,10,34,30,10,34,30,10,33,30,10,33,30,10,33,30,10,33,30,10,33,30,10,33,30,10,31,30,10,31,30,10,31,30,10,31,30,10,31,30,10
Cell427,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10,24,13,10
Cell4270,39,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,33,11,23,31,11,23,31,11,23,31,11,23,31,11,23,31,11,23
Cell4271,39,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,33,32,10,31,32,10,31,32,10,31,32,10,31,32,10,31,32,10
Cell4272,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,33,29,12,31,29,12,31,29,12,31,29,12,31,29,12,31,29,12
Cell4273,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21,32,19,21
Cell4274,34,29,7,34,29,7,34,29,7,34,29,7,34,29,7,34,29,7,34,29,7,34,29,7,34,29,7,34,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,33,29,7,31,29,7,31,29,7,31,29,7,31,29,7,31,29,7
Cell4275,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36,24,8,36
Cell4276,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,31,13,24,31,13,24,31,13,24,31,13,24,31,13,24
Cell4277,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15,31,3,15
Cell4278,39,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,33,21,13,31,21,13,31,21,13,31,21,13,31,21,13,31,21,13
Cell4279,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4,17,17,4
Cell428,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35,31,14,35
Cell4280,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4,29,31,4
Cell4281,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27,25,33,27
Cell4282,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,38,9,30,31,9,30
Cell4283,39,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,33,39,24,31,39,24,31,39,24,31,39,24,31,39,24,31,39,24
Cell4284,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,33,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30
Cell4285,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33,2,31,33
Cell4286,39,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,33,21,23,31,21,23,31,21,23,31,21,23,31,21,23,31,21,23
Cell4287,39,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,33,39,3,31,39,3,31,39,3,31,39,3,31,39,3,31,39,3
Cell4288,34,6,17,34,6,17,34,6,17,34,6,17,34,6,17,34,6,17,34,6,17,34,6,17,34,6,17,34,6,17,33,6,17,33,6,17,33,6,17,33,6,17,33,6,17,33,6,17,31,6,17,31,6,17,31,6,17,31,6,17,31,6,17
