"","nCells","param","Value","Name","n_clus","clustering","level"
"4310","2000","45",0.810118290148063,"X45-40",38,"X45",40
"4311","2000","45",0.878659773401211,"X45.1-40",39,"X45.1",40
"4312","2000","45",0.980918671137958,"sc3-45",45,"sc3",45
"4313","2000","45",0.816071346373024,"X45-45",37,"X45",45
"4314","2000","45",0.891349689840164,"X45.1-45",37,"X45.1",45
"4315","2000","45",0.980918671137958,"sc3-50",45,"sc3",50
"4316","2000","45",0.816071346373024,"X45-50",37,"X45",50
"4317","2000","45",0.896278219676824,"X45.1-50",36,"X45.1",50
"4318","2000","45",0.980918671137958,"sc3-55",45,"sc3",55
"4319","2000","45",0.826334669059115,"X45-55",35,"X45",55
"4320","2000","45",0.896278219676824,"X45.1-55",36,"X45.1",55
"4321","2000","45",0.980918671137958,"sc3-60",45,"sc3",60
"4322","2000","45",0.830727200204064,"X45-60",34,"X45",60
"4323","2000","45",0.905137504456503,"X45.1-60",34,"X45.1",60
"4324","2000","45",0.980918671137958,"sc3-65",45,"sc3",65
"4325","2000","45",0.835024452312093,"X45-65",33,"X45",65
"4326","2000","45",0.915100221455348,"X45.1-65",33,"X45.1",65
"4327","2000","45",0.980918671137958,"sc3-70",45,"sc3",70
"4328","2000","45",0.841048229407124,"X45-70",32,"X45",70
"4329","2000","45",0.91898617248152,"X45.1-70",32,"X45.1",70
"4330","2000","45",0.980918671137958,"sc3-75",45,"sc3",75
"4331","2000","45",0.845899496114446,"X45-75",31,"X45",75
"4332","2000","45",0.927443996138224,"X45.1-75",31,"X45.1",75
"4333","2000","45",0.980918671137958,"sc3-80",45,"sc3",80
"4334","2000","45",0.853905679504834,"X45-80",29,"X45",80
"4335","2000","45",0.927443996138224,"X45.1-80",31,"X45.1",80
"4336","2000","45",0.980918671137958,"sc3-85",45,"sc3",85
"4337","2000","45",0.853905679504834,"X45-85",29,"X45",85
"4338","2000","45",0.938303673854603,"X45.1-85",28,"X45.1",85
"4339","2000","45",0.980918671137958,"sc3-90",45,"sc3",90
"4340","2000","45",0.861052408510091,"X45-90",27,"X45",90
"4341","2000","45",0.938303673854603,"X45.1-90",28,"X45.1",90
"4342","2000","45",0.989280432806228,"sc3-95",40,"sc3",95
"4343","2000","45",0.861052408510091,"X45-95",27,"X45",95
"4344","2000","45",0.938303673854603,"X45.1-95",28,"X45.1",95
"4345","2000","45",0.994386400416333,"sc3-100",31,"sc3",100
"4346","2000","45",0.862393191761199,"X45-100",26,"X45",100
"4347","2000","45",0.938303673854603,"X45.1-100",28,"X45.1",100
"4348","2000","50",0.969276118202465,"sc3-00",50,"sc3",0
"4349","2000","50",0.735135697351713,"X50-00",50,"X50",0
"4350","2000","50",0.816105892956121,"X50.1-00",50,"X50.1",0
"4351","2000","50",0.969276118202465,"sc3-05",50,"sc3",5
"4352","2000","50",0.750385836078431,"X50-05",49,"X50",5
"4353","2000","50",0.830645420659752,"X50.1-05",49,"X50.1",5
"4354","2000","50",0.969276118202465,"sc3-10",50,"sc3",10
"4355","2000","50",0.76418430683227,"X50-10",48,"X50",10
"4356","2000","50",0.842594959049154,"X50.1-10",48,"X50.1",10
"4357","2000","50",0.969276118202465,"sc3-15",50,"sc3",15
"4358","2000","50",0.776081426897863,"X50-15",47,"X50",15
"4359","2000","50",0.857563163878674,"X50.1-15",47,"X50.1",15
"4360","2000","50",0.969276118202465,"sc3-20",50,"sc3",20
"4361","2000","50",0.795800275700287,"X50-20",45,"X50",20
"4362","2000","50",0.866061470354296,"X50.1-20",46,"X50.1",20
"4363","2000","50",0.969276118202465,"sc3-25",50,"sc3",25
"4364","2000","50",0.81708990638307,"X50-25",43,"X50",25
"4365","2000","50",0.866061470354296,"X50.1-25",46,"X50.1",25
"4366","2000","50",0.969276118202465,"sc3-30",50,"sc3",30
"4367","2000","50",0.824603725464808,"X50-30",42,"X50",30
"4368","2000","50",0.874469464181709,"X50.1-30",45,"X50.1",30
"4369","2000","50",0.969276118202465,"sc3-35",50,"sc3",35
"4370","2000","50",0.832354210406942,"X50-35",41,"X50",35
"4371","2000","50",0.890594995414158,"X50.1-35",43,"X50.1",35
"4372","2000","50",0.969276118202465,"sc3-40",50,"sc3",40
"4373","2000","50",0.832354210406942,"X50-40",41,"X50",40
"4374","2000","50",0.90930240270394,"X50.1-40",41,"X50.1",40
"4375","2000","50",0.969276118202465,"sc3-45",50,"sc3",45
"4376","2000","50",0.840930875487746,"X50-45",40,"X50",45
"4377","2000","50",0.914531550154393,"X50.1-45",40,"X50.1",45
"4378","2000","50",0.969276118202465,"sc3-50",50,"sc3",50
"4379","2000","50",0.840930875487746,"X50-50",40,"X50",50
"4380","2000","50",0.93668280162353,"X50.1-50",37,"X50.1",50
"4381","2000","50",0.969276118202465,"sc3-55",50,"sc3",55
"4382","2000","50",0.840930875487746,"X50-55",40,"X50",55
"4383","2000","50",0.945552492960179,"X50.1-55",35,"X50.1",55
"4384","2000","50",0.969276118202465,"sc3-60",50,"sc3",60
"4385","2000","50",0.860836465699554,"X50-60",37,"X50",60
"4386","2000","50",0.945552492960179,"X50.1-60",35,"X50.1",60
"4387","2000","50",0.969276118202465,"sc3-65",50,"sc3",65
"4388","2000","50",0.873225678077059,"X50-65",34,"X50",65
"4389","2000","50",0.945552492960179,"X50.1-65",35,"X50.1",65
"4390","2000","50",0.969276118202465,"sc3-70",50,"sc3",70
"4391","2000","50",0.883730514805646,"X50-70",32,"X50",70
"4392","2000","50",0.945552492960179,"X50.1-70",35,"X50.1",70
"4393","2000","50",0.969276118202465,"sc3-75",50,"sc3",75
"4394","2000","50",0.897598743195281,"X50-75",29,"X50",75
"4395","2000","50",0.945552492960179,"X50.1-75",35,"X50.1",75
"4396","2000","50",0.969276118202465,"sc3-80",50,"sc3",80
"4397","2000","50",0.908063113579534,"X50-80",27,"X50",80
"4398","2000","50",0.952899487938042,"X50.1-80",34,"X50.1",80
"4399","2000","50",0.969276118202465,"sc3-85",50,"sc3",85
"4400","2000","50",0.908063113579534,"X50-85",27,"X50",85
"4401","2000","50",0.963726013606037,"X50.1-85",31,"X50.1",85
"4402","2000","50",0.971899472695127,"sc3-90",49,"sc3",90
"4403","2000","50",0.908063113579534,"X50-90",27,"X50",90
"4404","2000","50",0.972993533501366,"X50.1-90",29,"X50.1",90
"4405","2000","50",0.983527480997408,"sc3-95",43,"sc3",95
"4406","2000","50",0.908063113579534,"X50-95",27,"X50",95
"4407","2000","50",0.972993533501366,"X50.1-95",29,"X50.1",95
"4408","2000","50",0.991477355289954,"sc3-100",31,"sc3",100
"4409","2000","50",0.908063113579534,"X50-100",27,"X50",100
"4410","2000","50",0.972993533501366,"X50.1-100",29,"X50.1",100
"4411","2500","30",1,"sc3-00",30,"sc3",0
"4412","2500","30",0.854027149445258,"X30-00",30,"X30",0
"4413","2500","30",0.73786970903167,"X30.1-00",30,"X30.1",0
"4414","2500","30",1,"sc3-05",30,"sc3",5
"4415","2500","30",0.854027149445258,"X30-05",30,"X30",5
"4416","2500","30",0.750824029322063,"X30.1-05",29,"X30.1",5
"4417","2500","30",1,"sc3-10",30,"sc3",10
"4418","2500","30",0.854027149445258,"X30-10",30,"X30",10
"4419","2500","30",0.750824029322063,"X30.1-10",29,"X30.1",10
"4420","2500","30",1,"sc3-15",30,"sc3",15
"4421","2500","30",0.854027149445258,"X30-15",30,"X30",15
"4422","2500","30",0.760404939165553,"X30.1-15",28,"X30.1",15
"4423","2500","30",1,"sc3-20",30,"sc3",20
"4424","2500","30",0.854027149445258,"X30-20",30,"X30",20
"4425","2500","30",0.760404939165553,"X30.1-20",28,"X30.1",20
"4426","2500","30",1,"sc3-25",30,"sc3",25
"4427","2500","30",0.863406949682395,"X30-25",29,"X30",25
"4428","2500","30",0.760404939165553,"X30.1-25",28,"X30.1",25
"4429","2500","30",1,"sc3-30",30,"sc3",30
"4430","2500","30",0.863406949682395,"X30-30",29,"X30",30
"4431","2500","30",0.760404939165553,"X30.1-30",28,"X30.1",30
"4432","2500","30",1,"sc3-35",30,"sc3",35
"4433","2500","30",0.863406949682395,"X30-35",29,"X30",35
"4434","2500","30",0.767650034499065,"X30.1-35",27,"X30.1",35
"4435","2500","30",1,"sc3-40",30,"sc3",40
"4436","2500","30",0.863406949682395,"X30-40",29,"X30",40
"4437","2500","30",0.767650034499065,"X30.1-40",27,"X30.1",40
"4438","2500","30",1,"sc3-45",30,"sc3",45
"4439","2500","30",0.863406949682395,"X30-45",29,"X30",45
"4440","2500","30",0.774003423432179,"X30.1-45",26,"X30.1",45
"4441","2500","30",1,"sc3-50",30,"sc3",50
"4442","2500","30",0.863406949682395,"X30-50",29,"X30",50
"4443","2500","30",0.774003423432179,"X30.1-50",26,"X30.1",50
"4444","2500","30",1,"sc3-55",30,"sc3",55
"4445","2500","30",0.863406949682395,"X30-55",29,"X30",55
"4446","2500","30",0.779814148792923,"X30.1-55",25,"X30.1",55
"4447","2500","30",1,"sc3-60",30,"sc3",60
"4448","2500","30",0.863406949682395,"X30-60",29,"X30",60
"4449","2500","30",0.78856413652212,"X30.1-60",24,"X30.1",60
"4450","2500","30",1,"sc3-65",30,"sc3",65
"4451","2500","30",0.863406949682395,"X30-65",29,"X30",65
"4452","2500","30",0.78856413652212,"X30.1-65",24,"X30.1",65
"4453","2500","30",1,"sc3-70",30,"sc3",70
"4454","2500","30",0.863406949682395,"X30-70",29,"X30",70
"4455","2500","30",0.793669049527961,"X30.1-70",23,"X30.1",70
"4456","2500","30",1,"sc3-75",30,"sc3",75
"4457","2500","30",0.863406949682395,"X30-75",29,"X30",75
"4458","2500","30",0.793669049527961,"X30.1-75",23,"X30.1",75
"4459","2500","30",1,"sc3-80",30,"sc3",80
"4460","2500","30",0.86817868552612,"X30-80",28,"X30",80
"4461","2500","30",0.793669049527961,"X30.1-80",23,"X30.1",80
"4462","2500","30",1,"sc3-85",30,"sc3",85
"4463","2500","30",0.875616361165523,"X30-85",27,"X30",85
"4464","2500","30",0.793669049527961,"X30.1-85",23,"X30.1",85
"4465","2500","30",1,"sc3-90",30,"sc3",90
"4466","2500","30",0.875616361165523,"X30-90",27,"X30",90
"4467","2500","30",0.793669049527961,"X30.1-90",23,"X30.1",90
"4468","2500","30",1,"sc3-95",30,"sc3",95
"4469","2500","30",0.880316990126745,"X30-95",26,"X30",95
"4470","2500","30",0.793669049527961,"X30.1-95",23,"X30.1",95
"4471","2500","30",1,"sc3-100",30,"sc3",100
"4472","2500","30",0.880316990126745,"X30-100",26,"X30",100
"4473","2500","30",0.793669049527961,"X30.1-100",23,"X30.1",100
"4474","2500","35",0.995625643632566,"sc3-00",35,"sc3",0
"4475","2500","35",0.732956951043232,"X35-00",35,"X35",0
"4476","2500","35",0.812877876139954,"X35.1-00",35,"X35.1",0
"4477","2500","35",0.995625643632566,"sc3-05",35,"sc3",5
"4478","2500","35",0.732956951043232,"X35-05",35,"X35",5
"4479","2500","35",0.826366280216051,"X35.1-05",34,"X35.1",5
"4480","2500","35",0.995625643632566,"sc3-10",35,"sc3",10
"4481","2500","35",0.74489093442729,"X35-10",34,"X35",10
"4482","2500","35",0.826366280216051,"X35.1-10",34,"X35.1",10
"4483","2500","35",0.995625643632566,"sc3-15",35,"sc3",15
"4484","2500","35",0.756004386978664,"X35-15",33,"X35",15
"4485","2500","35",0.826366280216051,"X35.1-15",34,"X35.1",15
"4486","2500","35",0.995625643632566,"sc3-20",35,"sc3",20
"4487","2500","35",0.7654726245804,"X35-20",32,"X35",20
"4488","2500","35",0.826366280216051,"X35.1-20",34,"X35.1",20
"4489","2500","35",0.995625643632566,"sc3-25",35,"sc3",25
"4490","2500","35",0.7654726245804,"X35-25",32,"X35",25
"4491","2500","35",0.826366280216051,"X35.1-25",34,"X35.1",25
"4492","2500","35",0.995625643632566,"sc3-30",35,"sc3",30
"4493","2500","35",0.7654726245804,"X35-30",32,"X35",30
"4494","2500","35",0.834729858672644,"X35.1-30",33,"X35.1",30
"4495","2500","35",0.995625643632566,"sc3-35",35,"sc3",35
"4496","2500","35",0.7654726245804,"X35-35",32,"X35",35
"4497","2500","35",0.841653297966043,"X35.1-35",32,"X35.1",35
"4498","2500","35",0.995625643632566,"sc3-40",35,"sc3",40
"4499","2500","35",0.7654726245804,"X35-40",32,"X35",40
"4500","2500","35",0.848623448130313,"X35.1-40",31,"X35.1",40
"4501","2500","35",0.995625643632566,"sc3-45",35,"sc3",45
"4502","2500","35",0.7654726245804,"X35-45",32,"X35",45
"4503","2500","35",0.854729335613744,"X35.1-45",30,"X35.1",45
"4504","2500","35",0.995625643632566,"sc3-50",35,"sc3",50
"4505","2500","35",0.7654726245804,"X35-50",32,"X35",50
"4506","2500","35",0.860086725304743,"X35.1-50",29,"X35.1",50
"4507","2500","35",0.995625643632566,"sc3-55",35,"sc3",55
"4508","2500","35",0.7654726245804,"X35-55",32,"X35",55
"4509","2500","35",0.867605287955946,"X35.1-55",28,"X35.1",55
"4510","2500","35",0.995625643632566,"sc3-60",35,"sc3",60
"4511","2500","35",0.770719600811509,"X35-60",31,"X35",60
"4512","2500","35",0.867605287955946,"X35.1-60",28,"X35.1",60
"4513","2500","35",0.995625643632566,"sc3-65",35,"sc3",65
"4514","2500","35",0.775207239467929,"X35-65",30,"X35",65
"4515","2500","35",0.867605287955946,"X35.1-65",28,"X35.1",65
"4516","2500","35",0.995625643632566,"sc3-70",35,"sc3",70
"4517","2500","35",0.781798979770008,"X35-70",29,"X35",70
"4518","2500","35",0.867605287955946,"X35.1-70",28,"X35.1",70
"4519","2500","35",0.995625643632566,"sc3-75",35,"sc3",75
"4520","2500","35",0.792935455499689,"X35-75",27,"X35",75
"4521","2500","35",0.867605287955946,"X35.1-75",28,"X35.1",75
"4522","2500","35",0.995625643632566,"sc3-80",35,"sc3",80
"4523","2500","35",0.792935455499689,"X35-80",27,"X35",80
"4524","2500","35",0.871312304170627,"X35.1-80",27,"X35.1",80
"4525","2500","35",0.995625643632566,"sc3-85",35,"sc3",85
"4526","2500","35",0.792935455499689,"X35-85",27,"X35",85
"4527","2500","35",0.87648069226285,"X35.1-85",26,"X35.1",85
"4528","2500","35",0.995625643632566,"sc3-90",35,"sc3",90
"4529","2500","35",0.795858525687325,"X35-90",26,"X35",90
"4530","2500","35",0.87648069226285,"X35.1-90",26,"X35.1",90
"4531","2500","35",0.995625643632566,"sc3-95",35,"sc3",95
"4532","2500","35",0.801298601512531,"X35-95",24,"X35",95
"4533","2500","35",0.87648069226285,"X35.1-95",26,"X35.1",95
"4534","2500","35",0.997945033488783,"sc3-100",31,"sc3",100
"4535","2500","35",0.801298601512531,"X35-100",24,"X35",100
"4536","2500","35",0.87648069226285,"X35.1-100",26,"X35.1",100
"4537","2500","40",0.989924662692286,"sc3-00",40,"sc3",0
"4538","2500","40",0.742945641298806,"X40-00",40,"X40",0
"4539","2500","40",0.882055746817205,"X40.1-00",40,"X40.1",0
"4540","2500","40",0.989924662692286,"sc3-05",40,"sc3",5
"4541","2500","40",0.742945641298806,"X40-05",40,"X40",5
"4542","2500","40",0.910118580936006,"X40.1-05",38,"X40.1",5
"4543","2500","40",0.989924662692286,"sc3-10",40,"sc3",10
"4544","2500","40",0.753377952975393,"X40-10",39,"X40",10
"4545","2500","40",0.910118580936006,"X40.1-10",38,"X40.1",10
"4546","2500","40",0.989924662692286,"sc3-15",40,"sc3",15
"4547","2500","40",0.763500758533097,"X40-15",38,"X40",15
"4548","2500","40",0.910118580936006,"X40.1-15",38,"X40.1",15
"4549","2500","40",0.989924662692286,"sc3-20",40,"sc3",20
"4550","2500","40",0.773029486041513,"X40-20",37,"X40",20
"4551","2500","40",0.910118580936006,"X40.1-20",38,"X40.1",20
"4552","2500","40",0.989924662692286,"sc3-25",40,"sc3",25
"4553","2500","40",0.773029486041513,"X40-25",37,"X40",25
"4554","2500","40",0.91951061330023,"X40.1-25",37,"X40.1",25
"4555","2500","40",0.989924662692286,"sc3-30",40,"sc3",30
"4556","2500","40",0.780073498230286,"X40-30",36,"X40",30
"4557","2500","40",0.926813702693443,"X40.1-30",36,"X40.1",30
"4558","2500","40",0.989924662692286,"sc3-35",40,"sc3",35
"4559","2500","40",0.787209504500874,"X40-35",35,"X40",35
"4560","2500","40",0.926813702693443,"X40.1-35",36,"X40.1",35
"4561","2500","40",0.989924662692286,"sc3-40",40,"sc3",40
"4562","2500","40",0.793363151890472,"X40-40",34,"X40",40
"4563","2500","40",0.933213916370437,"X40.1-40",35,"X40.1",40
"4564","2500","40",0.989924662692286,"sc3-45",40,"sc3",45
"4565","2500","40",0.793363151890472,"X40-45",34,"X40",45
"4566","2500","40",0.938619121964003,"X40.1-45",34,"X40.1",45
"4567","2500","40",0.989924662692286,"sc3-50",40,"sc3",50
"4568","2500","40",0.793363151890472,"X40-50",34,"X40",50
"4569","2500","40",0.947955762228993,"X40.1-50",33,"X40.1",50
"4570","2500","40",0.989924662692286,"sc3-55",40,"sc3",55
"4571","2500","40",0.793363151890472,"X40-55",34,"X40",55
"4572","2500","40",0.958140288204347,"X40.1-55",31,"X40.1",55
"4573","2500","40",0.989924662692286,"sc3-60",40,"sc3",60
"4574","2500","40",0.806300638875407,"X40-60",32,"X40",60
"4575","2500","40",0.958140288204347,"X40.1-60",31,"X40.1",60
"4576","2500","40",0.989924662692286,"sc3-65",40,"sc3",65
"4577","2500","40",0.810443814777313,"X40-65",31,"X40",65
"4578","2500","40",0.958140288204347,"X40.1-65",31,"X40.1",65
"4579","2500","40",0.989924662692286,"sc3-70",40,"sc3",70
"4580","2500","40",0.821161828268638,"X40-70",29,"X40",70
"4581","2500","40",0.958140288204347,"X40.1-70",31,"X40.1",70
"4582","2500","40",0.989924662692286,"sc3-75",40,"sc3",75
"4583","2500","40",0.82631467658156,"X40-75",28,"X40",75
"4584","2500","40",0.958140288204347,"X40.1-75",31,"X40.1",75
"4585","2500","40",0.989924662692286,"sc3-80",40,"sc3",80
"4586","2500","40",0.82631467658156,"X40-80",28,"X40",80
"4587","2500","40",0.967807904631671,"X40.1-80",29,"X40.1",80
"4588","2500","40",0.989924662692286,"sc3-85",40,"sc3",85
"4589","2500","40",0.834262056169702,"X40-85",26,"X40",85
"4590","2500","40",0.967807904631671,"X40.1-85",29,"X40.1",85
"4591","2500","40",0.99365248071856,"sc3-90",35,"sc3",90
"4592","2500","40",0.834262056169702,"X40-90",26,"X40",90
"4593","2500","40",0.967807904631671,"X40.1-90",29,"X40.1",90
"4594","2500","40",0.966778501032772,"sc3-95",30,"sc3",95
"4595","2500","40",0.834262056169702,"X40-95",26,"X40",95
"4596","2500","40",0.940306898927871,"X40.1-95",28,"X40.1",95
"4597","2500","40",0.966778501032772,"sc3-100",30,"sc3",100
"4598","2500","40",0.834262056169702,"X40-100",26,"X40",100
"4599","2500","40",0.940306898927871,"X40.1-100",28,"X40.1",100
"4600","2500","45",0.979605623429641,"sc3-00",45,"sc3",0
"4601","2500","45",0.736527590918708,"X45-00",45,"X45",0
"4602","2500","45",0.873240713700427,"X45.1-00",45,"X45.1",0
"4603","2500","45",0.979605623429641,"sc3-05",45,"sc3",5
"4604","2500","45",0.749769915135572,"X45-05",44,"X45",5
"4605","2500","45",0.887703985661806,"X45.1-05",44,"X45.1",5
"4606","2500","45",0.979605623429641,"sc3-10",45,"sc3",10
"4607","2500","45",0.762056018881667,"X45-10",43,"X45",10
"4608","2500","45",0.887703985661806,"X45.1-10",44,"X45.1",10
"4609","2500","45",0.979605623429641,"sc3-15",45,"sc3",15
"4610","2500","45",0.782009152323246,"X45-15",41,"X45",15
"4611","2500","45",0.887703985661806,"X45.1-15",44,"X45.1",15
"4612","2500","45",0.979605623429641,"sc3-20",45,"sc3",20
"4613","2500","45",0.79885535212751,"X45-20",39,"X45",20
"4614","2500","45",0.887703985661806,"X45.1-20",44,"X45.1",20
"4615","2500","45",0.979605623429641,"sc3-25",45,"sc3",25
"4616","2500","45",0.79885535212751,"X45-25",39,"X45",25
"4617","2500","45",0.895906817702449,"X45.1-25",43,"X45.1",25
"4618","2500","45",0.979605623429641,"sc3-30",45,"sc3",30
"4619","2500","45",0.805699636968125,"X45-30",38,"X45",30
"4620","2500","45",0.902600270057378,"X45.1-30",42,"X45.1",30
"4621","2500","45",0.979605623429641,"sc3-35",45,"sc3",35
"4622","2500","45",0.813309377536507,"X45-35",37,"X45",35
"4623","2500","45",0.909836939646289,"X45.1-35",41,"X45.1",35
"4624","2500","45",0.979605623429641,"sc3-40",45,"sc3",40
"4625","2500","45",0.817585460500349,"X45-40",36,"X45",40
"4626","2500","45",0.913591940903695,"X45.1-40",40,"X45.1",40
"4627","2500","45",0.979605623429641,"sc3-45",45,"sc3",45
"4628","2500","45",0.822757486307725,"X45-45",35,"X45",45
"4629","2500","45",0.929622627966661,"X45.1-45",38,"X45.1",45
"4630","2500","45",0.979605623429641,"sc3-50",45,"sc3",50
"4631","2500","45",0.830235990756551,"X45-50",34,"X45",50
"4632","2500","45",0.929622627966661,"X45.1-50",38,"X45.1",50
"4633","2500","45",0.979605623429641,"sc3-55",45,"sc3",55
"4634","2500","45",0.843990020414606,"X45-55",31,"X45",55
"4635","2500","45",0.929622627966661,"X45.1-55",38,"X45.1",55
"4636","2500","45",0.979605623429641,"sc3-60",45,"sc3",60
"4637","2500","45",0.84723258871366,"X45-60",30,"X45",60
"4638","2500","45",0.935056616543215,"X45.1-60",37,"X45.1",60
"4639","2500","45",0.979605623429641,"sc3-65",45,"sc3",65
"4640","2500","45",0.84723258871366,"X45-65",30,"X45",65
"4641","2500","45",0.943624479160902,"X45.1-65",35,"X45.1",65
"4642","2500","45",0.979605623429641,"sc3-70",45,"sc3",70
"4643","2500","45",0.84723258871366,"X45-70",30,"X45",70
"4644","2500","45",0.957088973776273,"X45.1-70",32,"X45.1",70
"4645","2500","45",0.979605623429641,"sc3-75",45,"sc3",75
"4646","2500","45",0.84723258871366,"X45-75",30,"X45",75
"4647","2500","45",0.963708951907496,"X45.1-75",30,"X45.1",75
"4648","2500","45",0.979605623429641,"sc3-80",45,"sc3",80
"4649","2500","45",0.852846282031311,"X45-80",28,"X45",80
"4650","2500","45",0.967807904631671,"X45.1-80",29,"X45.1",80
"4651","2500","45",0.983629186907679,"sc3-85",43,"sc3",85
"4652","2500","45",0.856661806416687,"X45-85",27,"X45",85
"4653","2500","45",0.967807904631671,"X45.1-85",29,"X45.1",85
"4654","2500","45",0.989787132842709,"sc3-90",38,"sc3",90
"4655","2500","45",0.858016610077148,"X45-90",26,"X45",90
"4656","2500","45",0.967807904631671,"X45.1-90",29,"X45.1",90
"4657","2500","45",0.961030208203508,"sc3-95",30,"sc3",95
"4658","2500","45",0.858016610077148,"X45-95",26,"X45",95
"4659","2500","45",0.936595583665581,"X45.1-95",28,"X45.1",95
"4660","2500","45",0.961030208203508,"sc3-100",30,"sc3",100
"4661","2500","45",0.858016610077148,"X45-100",26,"X45",100
"4662","2500","45",0.936595583665581,"X45.1-100",28,"X45.1",100
"4663","2500","50",0.970518659917337,"sc3-00",50,"sc3",0
"4664","2500","50",0.731087609393371,"X50-00",50,"X50",0
"4665","2500","50",0.796736059375127,"X50.1-00",50,"X50.1",0
"4666","2500","50",0.970518659917337,"sc3-05",50,"sc3",5
"4667","2500","50",0.748700911097002,"X50-05",49,"X50",5
"4668","2500","50",0.814265876686446,"X50.1-05",49,"X50.1",5
"4669","2500","50",0.970518659917337,"sc3-10",50,"sc3",10
"4670","2500","50",0.760630458289513,"X50-10",48,"X50",10
"4671","2500","50",0.828489202225423,"X50.1-10",48,"X50.1",10
"4672","2500","50",0.970518659917337,"sc3-15",50,"sc3",15
"4673","2500","50",0.793843899257585,"X50-15",45,"X50",15
"4674","2500","50",0.828489202225423,"X50.1-15",48,"X50.1",15
"4675","2500","50",0.970518659917337,"sc3-20",50,"sc3",20
"4676","2500","50",0.808380876353478,"X50-20",44,"X50",20
"4677","2500","50",0.837449136254584,"X50.1-20",47,"X50.1",20
"4678","2500","50",0.970518659917337,"sc3-25",50,"sc3",25
"4679","2500","50",0.816073667148587,"X50-25",43,"X50",25
"4680","2500","50",0.846256566698592,"X50.1-25",46,"X50.1",25
"4681","2500","50",0.970518659917337,"sc3-30",50,"sc3",30
"4682","2500","50",0.825182256559683,"X50-30",42,"X50",30
"4683","2500","50",0.861998465334871,"X50.1-30",44,"X50.1",30
"4684","2500","50",0.970518659917337,"sc3-35",50,"sc3",35
"4685","2500","50",0.841642716119488,"X50-35",40,"X50",35
"4686","2500","50",0.861998465334871,"X50.1-35",44,"X50.1",35
"4687","2500","50",0.970518659917337,"sc3-40",50,"sc3",40
"4688","2500","50",0.848772143418966,"X50-40",39,"X50",40
"4689","2500","50",0.879253169057302,"X50.1-40",42,"X50.1",40
"4690","2500","50",0.970518659917337,"sc3-45",50,"sc3",45
"4691","2500","50",0.861027561518592,"X50-45",37,"X50",45
"4692","2500","50",0.893254918902376,"X50.1-45",41,"X50.1",45
"4693","2500","50",0.970518659917337,"sc3-50",50,"sc3",50
"4694","2500","50",0.861027561518592,"X50-50",37,"X50",50
"4695","2500","50",0.907238847462033,"X50.1-50",39,"X50.1",50
"4696","2500","50",0.970518659917337,"sc3-55",50,"sc3",55
"4697","2500","50",0.883209452424524,"X50-55",34,"X50",55
"4698","2500","50",0.907238847462033,"X50.1-55",39,"X50.1",55
"4699","2500","50",0.970518659917337,"sc3-60",50,"sc3",60
"4700","2500","50",0.883209452424524,"X50-60",34,"X50",60
"4701","2500","50",0.92343840431522,"X50.1-60",37,"X50.1",60
"4702","2500","50",0.970518659917337,"sc3-65",50,"sc3",65
"4703","2500","50",0.883209452424524,"X50-65",34,"X50",65
"4704","2500","50",0.943013402567882,"X50.1-65",34,"X50.1",65
"4705","2500","50",0.970518659917337,"sc3-70",50,"sc3",70
"4706","2500","50",0.892355244628551,"X50-70",32,"X50",70
"4707","2500","50",0.943013402567882,"X50.1-70",34,"X50.1",70
"4708","2500","50",0.970518659917337,"sc3-75",50,"sc3",75
"4709","2500","50",0.899829547299874,"X50-75",30,"X50",75
"4710","2500","50",0.949406222770402,"X50.1-75",32,"X50.1",75
"4711","2500","50",0.970518659917337,"sc3-80",50,"sc3",80
"4712","2500","50",0.907712694709368,"X50-80",28,"X50",80
"4713","2500","50",0.951434833024784,"X50.1-80",31,"X50.1",80
"4714","2500","50",0.970518659917337,"sc3-85",50,"sc3",85
"4715","2500","50",0.910285510698091,"X50-85",27,"X50",85
"4716","2500","50",0.961488814267514,"X50.1-85",29,"X50.1",85
"4717","2500","50",0.981898175668082,"sc3-90",44,"sc3",90
"4718","2500","50",0.910285510698091,"X50-90",27,"X50",90
"4719","2500","50",0.961488814267514,"X50.1-90",29,"X50.1",90
"4720","2500","50",0.961448080386217,"sc3-95",30,"sc3",95
"4721","2500","50",0.910285510698091,"X50-95",27,"X50",95
"4722","2500","50",0.933376474084289,"X50.1-95",28,"X50.1",95
"4723","2500","50",0.961448080386217,"sc3-100",30,"sc3",100
"4724","2500","50",0.910285510698091,"X50-100",27,"X50",100
"4725","2500","50",0.933376474084289,"X50.1-100",28,"X50.1",100
"4726","3000","30",1,"sc3-00",30,"sc3",0
"4727","3000","30",0.752266983534471,"X30-00",30,"X30",0
"4728","3000","30",0.760938553404015,"X30.1-00",30,"X30.1",0
"4729","3000","30",1,"sc3-05",30,"sc3",5
"4730","3000","30",0.764218340850496,"X30-05",29,"X30",5
"4731","3000","30",0.760938553404015,"X30.1-05",30,"X30.1",5
"4732","3000","30",1,"sc3-10",30,"sc3",10
"4733","3000","30",0.764218340850496,"X30-10",29,"X30",10
"4734","3000","30",0.760938553404015,"X30.1-10",30,"X30.1",10
"4735","3000","30",1,"sc3-15",30,"sc3",15
"4736","3000","30",0.764218340850496,"X30-15",29,"X30",15
"4737","3000","30",0.769912508203611,"X30.1-15",29,"X30.1",15
