cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4458,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell4459,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell446,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10
Cell4460,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4461,38,35,27,38,35,27,38,35,27,38,35,27,38,35,27,38,35,27,38,35,27,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell4462,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23
Cell4463,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10
Cell4464,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell4465,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4466,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell4467,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4468,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,34,29,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4469,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell447,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8
Cell4470,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22
Cell4471,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell4472,7,36,20,7,36,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4473,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3
Cell4474,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4475,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23
Cell4476,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell4477,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell4478,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13
Cell4479,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell448,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell4480,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell4481,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16
Cell4482,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell4483,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10
Cell4484,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8
Cell4485,18,7,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell4486,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell4487,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell4488,11,26,4,11,26,4,11,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell4489,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15
Cell449,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell4490,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell4491,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell4492,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell4493,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell4494,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell4495,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell4496,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13
Cell4497,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell4498,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell4499,11,26,24,11,26,24,11,26,24,9,26,24,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell45,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell450,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4500,3,33,38,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16
Cell4501,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15
Cell4502,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell4503,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,28,16,18,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell4504,22,32,40,22,32,40,22,32,40,22,32,40,22,32,40,22,32,40,22,32,40,22,32,40,22,32,40,22,32,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell4505,3,33,38,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16
Cell4506,11,26,24,11,26,24,11,26,24,9,26,24,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell4507,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3
Cell4508,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4509,11,26,24,11,26,24,11,26,24,9,26,24,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell451,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,34,12,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4510,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15
Cell4511,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell4512,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell4513,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell4514,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell4515,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell4516,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,31,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4517,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell4518,7,36,20,7,36,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4519,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22
Cell452,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell4520,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2
Cell4521,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4522,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13
Cell4523,7,36,20,7,36,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4524,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell4525,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell4526,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2
Cell4527,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell4528,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell4529,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell453,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell4530,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4531,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8
Cell4532,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell4533,11,26,26,11,26,26,11,26,26,9,26,26,9,26,26,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell4534,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell4535,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell4536,27,11,35,27,11,35,27,11,35,27,11,35,27,11,35,27,11,35,27,11,35,27,11,35,27,11,35,27,11,35,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2
Cell4537,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23
Cell4538,27,11,19,27,11,19,27,11,19,27,11,19,27,11,19,27,11,19,27,11,19,27,11,19,27,11,19,27,11,19,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2
Cell4539,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell454,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3
Cell4540,16,6,39,16,6,39,16,6,39,16,6,39,16,6,39,16,6,39,16,6,39,16,6,39,16,6,39,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22
Cell4541,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,34,6,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell4542,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10
Cell4544,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell4545,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell4546,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell4547,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell4548,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell4549,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
