"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"Cell76",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell76"
"Cell77",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell77"
"Cell78",30,32,30,31,33,31,32,33,32,32,33,32,32,33,33,32,33,33,32,33,34,32,33,34,32,34,34,32,34,34,32,34,34,32,34,34,33,34,34,33,34,34,33,34,34,34,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,"Cell78"
"Cell79",1,42,1,38,43,1,39,43,1,39,44,40,39,44,41,40,43,42,40,43,44,40,43,43,40,44,44,40,44,44,41,44,44,41,44,43,42,44,43,42,44,43,42,44,43,43,44,43,43,44,44,43,44,44,44,44,44,44,44,44,44,44,44,44,45,44,44,45,43,"Cell79"
"Cell80",15,14,12,15,14,12,16,14,12,16,14,10,16,14,14,16,14,10,16,14,14,16,14,14,16,14,14,16,14,11,16,14,11,16,14,11,16,14,11,16,14,14,16,14,14,15,14,14,15,14,14,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,"Cell80"
"Cell81",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell81"
"Cell82",14,16,16,12,16,13,15,16,14,15,16,15,15,16,15,15,16,13,15,16,11,15,16,11,15,16,11,15,16,12,15,16,12,13,16,12,13,16,12,15,16,11,15,16,11,14,16,11,14,16,11,14,16,12,14,17,12,14,17,12,14,17,12,14,17,12,14,17,12,"Cell82"
"Cell83",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell83"
"Cell84",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell84"
"Cell85",27,30,27,29,31,27,29,31,29,29,31,29,29,31,29,29,31,29,29,31,27,29,31,27,29,32,27,29,32,27,29,32,27,30,32,27,30,32,27,29,32,27,29,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,"Cell85"
"Cell86",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell86"
"Cell87",24,1,19,24,25,19,25,25,19,25,25,19,25,25,19,25,25,20,26,25,19,25,25,19,25,26,19,24,26,17,23,26,17,23,26,17,25,26,17,23,26,19,23,26,19,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,"Cell87"
"Cell88",10,10,10,11,10,10,11,10,11,11,10,11,11,10,11,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,11,10,9,10,10,9,10,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,"Cell88"
"Cell89",34,37,34,35,38,35,36,38,37,36,38,37,36,38,38,37,38,39,37,38,40,37,38,40,37,39,40,37,39,40,37,39,40,37,39,40,38,39,40,38,39,40,38,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,"Cell89"
"Cell90",6,5,6,6,5,6,7,5,6,7,5,6,7,5,6,7,5,5,7,5,5,7,5,5,7,5,5,7,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell90"
"Cell91",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell91"
"Cell92",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell92"
"Cell93",30,32,30,31,33,31,32,33,32,32,33,32,32,33,33,32,33,33,32,33,34,32,33,34,32,34,34,32,34,34,32,34,34,32,34,34,33,34,34,33,34,34,33,34,34,34,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,"Cell93"
"Cell94",16,12,15,16,12,16,17,12,17,17,12,17,17,12,17,17,12,17,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,18,12,16,18,12,16,17,12,16,17,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,17,12,16,17,12,16,"Cell94"
"Cell95",24,1,19,24,25,19,25,25,19,25,25,19,25,25,19,25,25,20,26,25,19,25,25,19,25,26,19,24,26,17,23,26,17,23,26,17,25,26,17,23,26,19,23,26,19,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,"Cell95"
"Cell96",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell96"
"Cell97",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell97"
"Cell98",33,35,31,34,36,32,35,37,33,35,37,33,35,37,34,36,36,35,36,36,35,36,36,36,36,37,37,36,37,37,36,37,37,36,37,38,37,37,38,37,37,37,37,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,38,37,38,38,37,"Cell98"
"Cell99",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell99"
"Cell100",1,20,1,1,20,1,1,21,24,1,21,24,1,21,25,1,20,25,1,21,26,1,20,26,1,20,26,1,20,26,1,20,26,1,20,26,2,20,26,2,20,26,2,20,26,27,20,26,27,20,26,27,20,26,27,20,26,27,20,26,27,20,26,27,21,26,27,21,26,"Cell100"
"Cell101",16,12,15,16,12,16,17,12,17,17,12,17,17,12,17,17,12,17,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,18,12,16,18,12,16,17,12,16,17,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,17,12,16,17,12,16,"Cell101"
"Cell102",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell102"
"Cell103",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell103"
"Cell104",34,37,34,35,38,35,36,38,37,36,38,37,36,38,38,37,38,39,37,38,40,37,38,40,37,39,40,37,39,40,37,39,40,37,39,40,38,39,40,38,39,40,38,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,"Cell104"
"Cell105",31,33,33,33,34,34,33,34,35,33,34,34,33,34,35,33,34,37,33,34,37,33,34,38,33,35,38,33,35,38,33,35,38,34,35,39,35,35,39,34,35,39,34,35,39,35,35,39,36,35,39,36,35,39,36,35,39,36,35,39,36,35,39,36,35,39,36,35,39,"Cell105"
"Cell106",23,25,24,23,26,24,24,26,25,24,26,25,24,26,26,24,26,26,24,26,28,24,26,28,24,27,28,25,27,28,25,27,28,25,27,28,24,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,"Cell106"
"Cell107",29,31,29,30,32,30,31,32,31,31,32,30,31,32,31,31,32,32,31,32,33,31,32,33,31,33,33,31,33,33,31,33,33,31,33,33,31,33,33,32,33,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,"Cell107"
"Cell108",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell108"
"Cell109",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell109"
"Cell110",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell110"
"Cell111",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell111"
"Cell112",29,31,29,30,32,30,31,32,31,31,32,30,31,32,31,31,32,32,31,32,33,31,32,33,31,33,33,31,33,33,31,33,33,31,33,33,31,33,33,32,33,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,"Cell112"
"Cell113",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell113"
"Cell114",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell114"
"Cell115",11,9,11,10,9,11,12,9,10,12,9,12,12,9,10,12,9,11,12,9,10,12,9,10,12,9,10,12,9,10,12,9,10,10,9,10,10,9,10,12,9,10,12,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,"Cell115"
"Cell116",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell116"
"Cell117",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell117"
"Cell118",14,16,16,12,16,13,15,16,14,15,16,15,15,16,15,15,16,13,15,16,11,15,16,11,15,16,11,15,16,12,15,16,12,13,16,12,13,16,12,15,16,11,15,16,11,14,16,11,14,16,11,14,16,12,14,17,12,14,17,12,14,17,12,14,17,12,14,17,12,"Cell118"
"Cell119",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell119"
"Cell120",34,37,34,35,38,35,36,38,37,36,38,37,36,38,38,37,38,39,37,38,40,37,38,40,37,39,40,37,39,40,37,39,40,37,39,40,38,39,40,38,39,40,38,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,"Cell120"
"Cell121",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell121"
"Cell122",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell122"
"Cell123",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell123"
"Cell124",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell124"
"Cell125",1,29,2,1,30,29,1,30,30,1,30,31,1,30,32,35,30,31,34,30,32,34,30,32,34,31,32,34,31,32,34,31,32,33,31,32,34,31,32,35,31,32,35,31,32,36,31,32,34,31,32,34,31,32,34,31,32,34,31,32,34,31,32,34,31,32,34,31,32,"Cell125"
"Cell126",6,5,6,6,5,6,7,5,6,7,5,6,7,5,6,7,5,5,7,5,5,7,5,5,7,5,5,7,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell126"
"Cell127",1,19,1,1,19,1,2,19,1,2,19,1,2,19,20,2,19,19,2,19,18,2,19,18,2,19,18,2,19,19,2,19,19,2,19,19,2,19,19,2,19,18,2,19,18,17,19,19,17,19,19,17,19,19,17,16,19,17,16,19,17,16,19,16,19,19,16,19,19,"Cell127"
"Cell128",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell128"
"Cell129",35,39,35,36,40,36,37,40,38,37,41,38,37,41,39,38,41,40,38,41,41,38,41,41,38,42,41,38,42,41,38,42,41,40,42,41,41,42,41,39,42,41,39,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,"Cell129"
"Cell130",28,27,25,28,28,25,30,28,27,30,28,26,30,28,27,30,28,28,30,28,29,30,28,29,30,29,30,30,29,30,30,29,30,29,29,30,29,29,30,30,29,30,30,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,"Cell130"
"Cell131",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell131"
"Cell132",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell132"
"Cell133",6,5,6,6,5,6,7,5,6,7,5,6,7,5,6,7,5,5,7,5,5,7,5,5,7,5,5,7,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell133"
"Cell134",29,31,29,30,32,30,31,32,31,31,32,30,31,32,31,31,32,32,31,32,33,31,32,33,31,33,33,31,33,33,31,33,33,31,33,33,31,33,33,32,33,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,"Cell134"
"Cell135",36,41,37,37,42,38,38,42,40,38,43,41,38,43,42,39,44,43,39,44,43,39,44,44,39,45,43,39,45,43,39,45,43,38,45,44,39,45,44,40,45,44,40,45,44,41,45,44,41,45,43,41,45,43,41,45,43,41,45,43,41,45,43,41,46,43,41,46,44,"Cell135"
"Cell136",33,35,31,34,36,32,35,37,33,35,37,33,35,37,34,36,36,35,36,36,35,36,36,36,36,37,37,36,37,37,36,37,37,36,37,38,37,37,38,37,37,37,37,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,38,37,38,38,37,"Cell136"
"Cell137",1,20,1,1,20,1,1,21,24,1,21,24,1,21,25,1,20,25,1,21,26,1,20,26,1,20,26,1,20,26,1,20,26,1,20,26,32,20,26,31,20,26,31,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,21,26,32,21,26,"Cell137"
"Cell138",11,9,11,10,9,11,12,9,10,12,9,12,12,9,10,12,9,11,12,9,10,12,9,10,12,9,10,12,9,10,12,9,10,10,9,10,10,9,10,12,9,10,12,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,"Cell138"
"Cell139",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell139"
"Cell140",7,7,8,7,7,8,8,7,7,8,7,7,8,7,7,8,7,6,8,7,7,8,7,7,8,7,7,8,7,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,"Cell140"
"Cell141",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,1,24,1,22,22,1,22,22,1,22,22,1,22,23,1,22,23,1,22,23,1,22,23,1,22,23,1,22,23,1,22,23,1,22,23,1,22,23,1,22,23,1,20,23,1,20,23,"Cell141"
"Cell142",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell142"
"Cell143",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell143"
"Cell144",33,35,31,34,36,32,35,37,33,35,37,33,35,37,34,36,36,35,36,36,35,36,36,36,36,37,37,36,37,37,36,37,37,36,37,38,37,37,38,37,37,37,37,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,38,37,38,38,37,"Cell144"
"Cell145",27,30,27,29,31,27,29,31,29,29,31,29,29,31,29,29,31,29,29,31,27,29,31,27,29,32,27,29,32,27,29,32,27,30,32,27,30,32,27,29,32,27,29,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,"Cell145"
"Cell146",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell146"
"Cell147",22,24,23,22,24,23,23,24,23,23,24,23,23,24,24,23,24,24,23,24,25,23,24,25,23,25,25,23,25,25,24,25,25,24,25,25,23,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,"Cell147"
"Cell148",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell148"
"Cell149",7,7,8,7,7,8,8,7,7,8,7,7,8,7,7,8,7,6,8,7,7,8,7,7,8,7,7,8,7,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,"Cell149"
"Cell150",1,40,36,1,41,37,1,41,39,1,42,39,40,42,40,41,42,41,41,42,42,41,42,42,41,43,42,41,43,42,42,43,42,42,43,42,43,43,42,43,43,42,43,43,42,44,43,42,44,43,42,44,43,42,43,43,42,43,43,42,43,43,42,43,43,42,43,43,42,"Cell150"
"Cell151",33,35,31,34,36,32,35,37,33,35,37,33,35,37,34,36,36,35,36,36,35,36,36,36,36,37,37,36,37,37,36,37,37,36,37,38,37,37,38,37,37,37,37,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,38,37,38,38,37,"Cell151"
"Cell152",34,37,34,35,38,35,36,38,37,36,38,37,36,38,38,37,38,39,37,38,40,37,38,40,37,39,40,37,39,40,37,39,40,37,39,40,38,39,40,38,39,40,38,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,"Cell152"
"Cell153",15,14,12,15,14,12,16,14,12,16,14,10,16,14,14,16,14,10,16,14,14,16,14,14,16,14,14,16,14,11,16,14,11,16,14,11,16,14,11,16,14,14,16,14,14,15,14,14,15,14,14,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,"Cell153"
"Cell154",25,28,28,26,29,28,27,29,28,27,29,28,27,29,30,27,29,30,27,29,31,27,29,31,27,30,31,27,30,31,27,30,31,28,30,31,28,30,31,27,30,31,27,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,"Cell154"
"Cell155",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell155"
"Cell156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell156"
"Cell157",30,32,30,31,33,31,32,33,32,32,33,32,32,33,33,32,33,33,32,33,34,32,33,34,32,34,34,32,34,34,32,34,34,32,34,34,33,34,34,33,34,34,33,34,34,34,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,"Cell157"
"Cell158",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,44,1,"Cell158"
"Cell159",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell159"
"Cell160",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell160"
"Cell161",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell161"
"Cell162",33,35,31,34,36,32,35,37,33,35,37,33,35,37,34,36,36,35,36,36,35,36,36,36,36,37,37,36,37,37,36,37,37,36,37,38,37,37,38,37,37,37,37,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,38,37,38,38,37,"Cell162"
"Cell163",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell163"
"Cell164",1,40,36,1,41,37,1,41,39,1,42,39,40,42,40,41,42,41,41,42,42,41,42,42,41,43,42,41,43,42,42,43,42,42,43,42,43,43,42,43,43,42,43,43,42,44,43,42,44,43,42,44,43,42,43,43,42,43,43,42,43,43,42,43,43,42,43,43,42,"Cell164"
"Cell165",2,11,2,2,11,2,3,11,2,3,11,2,3,11,2,3,11,15,3,11,15,3,11,15,3,11,15,3,11,15,11,11,15,12,11,15,12,11,15,11,11,15,11,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,"Cell165"
